"","X.1","X","author_name","author_url","language","place_id","profile_photo_url","rating","relative_time_description","text","time","cleaned_text","text_tag","nooffoodtags","tag_american","tag_mediterranean","tag_caribbean","tag_vegan","tag_fast.food","tag_breweries","tag_sum","tag_bars","tag_french","tag_soup","tag_bagels","tag_vietnamese","tag_italian","tag_steakhouses","tag_burgers","tag_hawaiian","tag_chicken.wings","tag_middle.eastern","tag_comfort.food","tag_food.trucks","tag_salad","tag_southern","tag_karaoke","tag_sandwiches","tag_soul.food","tag_greek","tag_cheesesteaks","tag_poke","tag_vegetarian","tag_gluten.free","tag_desserts","tag_breakfast.brunch","tag_diners","tag_mexican","tag_tex.mex","tag_delis","tag_hot.dogs","tag_chinese","tag_barbeque","tag_buffets","tag_thai","tag_noodles","tag_wraps","tag_asian.fusion","tag_cafes","tag_donuts","tag_pizza","tag_japanese","tag_indian","tag_korean","tag_local.flavor","tag_seafood","Latitude","Longitude","state","city","zipCode","address","name"
"2584",2584,2584,"paul and lillian bruns","https://www.google.com/maps/contrib/100965393126723435607/reviews","en","ChIJ-Wtq10LBNIgRAqGbtbgug6U","https://lh4.googleusercontent.com/-TYBzl078EMQ/AAAAAAAAAAI/AAAAAAAAAAs/6jnZNKqr4ms/s128-c0x00000000-cc-rp-mo-ba6/photo.jpg",5,"3 months ago","we have eaten here several times and had good meals.  it's usually not terribly busy.  their grilled cheeses are good and they have a variety of styles as well as burgers and such if that isn't your style.  they have had a decent draft beer list of local craft beer, mainly a good seasonal list.  we've enjoyed having a few meals here and will return.",1545848197,"eaten sever time good meal usual terribl busi grill chees good varieti style well burger style decent draft beer list local craft beer main good season list enjoy meal return"," burgers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4258108,-79.6701079,"PA","murrysville","15668","4606 William Penn Hwy","crave melt & tap"
"2585",2585,2585,"guy lucas","https://www.google.com/maps/contrib/100041718083755547895/reviews","en","ChIJ-Wtq10LBNIgRAqGbtbgug6U","https://lh3.googleusercontent.com/-HWgB-y9t3-s/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPbwyymEyL1sN45Xoo6oDhQOsoWA/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"3 weeks ago","craft beer was local one and very good. sandwiches were tasty and very filling. to top it off. brittany our server was very cherry and looked out for us.",1552502613,"craft beer local one veri good sandwich tasti veri fill top brittani server veri cherri look us"," sandwiches",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4258108,-79.6701079,"PA","murrysville","15668","4606 William Penn Hwy","crave melt & tap"
"2586",2586,2586,"claire","https://www.google.com/maps/contrib/113054471652987899760/reviews","en","ChIJc99EAbnBNIgRD3252tEaMOs","https://lh3.googleusercontent.com/-vZ-ODAG0jrc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reqRe7ZD1q613OnHdhOkEpmGgJpOQ/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"a month ago","friendly and helpful staff.  yummy donuts and coffee on point. good for a quick pit stop or relax for a bit.",1549777867,"friend help staff yummi donut coffe point good quick pit stop relax bit"," donuts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.4464371,-79.7144209,"PA","pittsburgh","15239","1801 Golden Mile Hwy","dunkin'"
"2587",2587,2587,"william iovino","https://www.google.com/maps/contrib/115114719476550072133/reviews","en","ChIJc99EAbnBNIgRD3252tEaMOs","https://lh5.googleusercontent.com/-41VrIpOIM5M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfpyA6Z6W6HCep_Za3ZdD6e7Gh_yQ/s128-c0x00000000-cc-rp-mo/photo.jpg",1,"4 weeks ago","have been here half dozen times. never got the correct order.  in time one would assume the staff could get it right. will not return. finding competent employees is difficult.",1552087931,"half dozen time never got correct order time one would assum staff could get right return find compet employe difficult"," sum",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4464371,-79.7144209,"PA","pittsburgh","15239","1801 Golden Mile Hwy","dunkin'"
"2588",2588,2588,"ernst c","https://www.google.com/maps/contrib/115776454311847707690/reviews","en","ChIJP-ctroLBNIgRXXueDB-lt08","https://lh3.googleusercontent.com/-1si4FyuTy_0/AAAAAAAAAAI/AAAAAAAAACM/kEJPQ949qYE/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",5,"7 months ago","in my opinion and 30+ years of ordering from john, this is the best pizza around.

do yourself a favor and order a cosmo's pizza with your favorite toppings and why not get an antipasto salad with their italian dressing.

see if you can figure out the secret to is freshly made pies, sauce and cheese

bon appetite",1534710541,"opinion year order john best pizza around favor order cosmo pizza favorit top whi get antipasto salad italian dress see figur secret fresh made pie sauc chees bon appetit"," italian pizza salad",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.427057,-79.695738,"PA","murrysville","15668","3931 William Penn Hwy","cosmo's pizza"
"2589",2589,2589,"pam thompson","https://www.google.com/maps/contrib/117541341446945899650/reviews","en","ChIJP-ctroLBNIgRXXueDB-lt08","https://lh3.googleusercontent.com/-VFKvFdpU0Qw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfRsHU49vBrOqxq5ofM5JQAqjly0A/s128-c0x00000000-cc-rp-mo/photo.jpg",3,"3 months ago","best pizza ever! price! so many toppings! best people also!",1545834416,"best pizza ever price mani top best peopl also"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.427057,-79.695738,"PA","murrysville","15668","3931 William Penn Hwy","cosmo's pizza"
"2590",2590,2590,"jerry steven","https://www.google.com/maps/contrib/103642666603129480237/reviews","en","ChIJP-ctroLBNIgRXXueDB-lt08","https://lh4.googleusercontent.com/-vGFO_kkvd8s/AAAAAAAAAAI/AAAAAAAAAAc/AvGqIPnNQ3M/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"4 months ago","great pizza and subs , john treated us perfectly ! thanks",1543967515,"great pizza sub john treat us perfect thank"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.427057,-79.695738,"PA","murrysville","15668","3931 William Penn Hwy","cosmo's pizza"
"2591",2591,2591,"dutch detwiler","https://www.google.com/maps/contrib/105562175774345939321/reviews","en","ChIJuRa68I_DyIARUOVFRO0M6Zc","https://lh4.googleusercontent.com/-jd9k5KhC-OI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcm_uTr1LxdhFe2dnA7DL4gSwjk2g/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"a week ago","when we are in las vegas, casa don juan is our favorite place to eat.  the food is authentic mexican and delicious,  the service is fantastic and the friendly atmosphere is wonderful. we go to vegas at least twice every year and go to casa don jaun at least a couple of times each visit.  you will enjoy.  highly recommend.",1553771508,"las vega casa juan favorit place eat food authent mexican delici servic fantast friend atmospher wonder go vega least twice everi year go casa jaun least coupl time visit enjoy high recommend"," mexican",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1572984,-115.1538379,"NV","las vegas","89104","1204 S Main St","casa don juan"
"2592",2592,2592,"esther pantoja","https://www.google.com/maps/contrib/115191302458077729938/reviews","en","ChIJuRa68I_DyIARUOVFRO0M6Zc","https://lh6.googleusercontent.com/-whxP6mzWf0c/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcRpEaUjNWWgQs4AhtEVYLemtbWOg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",5,"2 weeks ago","good customer service! food amazing and so are there desserts, this is what you call a true delicious food! definitely recommend you coming here, next time we visit vegas we are coming back! authentic 100% tortillas made by hand both flour and corn! clean, place!",1552944230,"good custom servic food amaz dessert call true delici food definit recommend come next time visit vega come back authent tortilla made hand flour corn clean place"," desserts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1572984,-115.1538379,"NV","las vegas","89104","1204 S Main St","casa don juan"
"2593",2593,2593,"stormy dreams","https://www.google.com/maps/contrib/102611784336477364292/reviews","en","ChIJFTJhO6DDyIARo4ydvbapLZQ","https://lh6.googleusercontent.com/-6flPM_ZP4EM/AAAAAAAAAAI/AAAAAAABDVo/FUJXs285lLg/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg",4,"a month ago","good prime rib, awesome tables & layout of restaurant. buffet price was really good $11.95. great choice of food and desserts. would love to have had warm or hot rolls but all rolls were cold. definitely not a deal breaker but would be a great option. loved that it was nonsmoking.",1549916511,"good prime rib awesom tabl layout restaur buffet price realli good great choic food dessert would love warm hot roll roll cold definit deal breaker would great option love nonsmok"," desserts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1709354,-115.1427644,"NV","las vegas","89101","200 Fremont St","paradise buffet and cafe"
"2594",2594,2594,"carol ann","https://www.google.com/maps/contrib/102037229351283992832/reviews","en","ChIJFTJhO6DDyIARo4ydvbapLZQ","https://lh6.googleusercontent.com/-n31wNyYVew0/AAAAAAAAAAI/AAAAAAAAZMI/ixBFkaVVbDg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",5,"a week ago","love this buffet! thursday seafood is great. but all the other nights are good too. i have eaten there many times & never had a bad meal. the staff is on top of things, welcoming & (as you know most importantly if you read my reviews) freindly.",1553809998,"love buffet thursday seafood great night good eaten mani time never bad meal staff top thing welcom know import read review freind"," seafood",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.1709354,-115.1427644,"NV","las vegas","89101","200 Fremont St","paradise buffet and cafe"
"2595",2595,2595,"theresa","https://www.google.com/maps/contrib/113102908442971991370/reviews","en","ChIJFTJhO6DDyIARo4ydvbapLZQ","https://lh4.googleusercontent.com/-Rq2EWW0uYbI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf4BOrY4UYUpRGzLGKmjHJVhEafhA/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"a month ago","great price and good breakfast food. small selection but it was nice not to have a mile long counter trying to decide what to put on your plate. i will definitely be eating here again. recommend it.",1550007850,"great price good breakfast food small select nice mile long counter tri decid put plate definit eat recommend"," fastfood",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1709354,-115.1427644,"NV","las vegas","89101","200 Fremont St","paradise buffet and cafe"
"2596",2596,2596,"yahaira ochoa","https://www.google.com/maps/contrib/108902631497804775853/reviews","en","ChIJxUWYOXHByIARyhapagiqIpM","https://lh6.googleusercontent.com/-r5PjSEGTYMQ/AAAAAAAAAAI/AAAAAAAAAL4/snLsIEwdKSY/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",4,"3 months ago","pretty clean place. the donuts are pretty bomb. they have a good selection. only downfall is that its connected with subway & the smell of subeay overpowers the donuts smell. ???? but all in all i had a good experience. good customer service.",1545354948,"pretti clean place donut pretti bomb good select onli downfal connect subway smell subeay overpow donut smell good experi good custom servic"," donuts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.1712279,-115.205237,"NV","las vegas","89107","4700 Meadows Ln","winchell's"
"2597",2597,2597,"david conlon","https://www.google.com/maps/contrib/112167148554574823839/reviews","en","ChIJxUWYOXHByIARyhapagiqIpM","https://lh3.googleusercontent.com/-6I60T6swx2s/AAAAAAAAAAI/AAAAAAAAAF0/QI-Dk3g7AQM/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg",5,"2 months ago","best thing about this location is they make the donuts right there. therefore, they are super fresh. their 14 donuts for the price of a dozen deal is fantastic.",1547760596,"best thing locat make donut right therefor super fresh donut price dozen deal fantast"," donuts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.1712279,-115.205237,"NV","las vegas","89107","4700 Meadows Ln","winchell's"
"2598",2598,2598,"amanda w","https://www.google.com/maps/contrib/102878995313650469610/reviews","en","ChIJxUWYOXHByIARyhapagiqIpM","https://lh5.googleusercontent.com/-gdrUc1emo-w/AAAAAAAAAAI/AAAAAAAAAFc/VyhmSI9YGp0/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"a month ago","the lady at the counter that night was the best!!! she will make me come back... the donuts were just donuts. but the varitety...  from old school donuts, to donust wit bubble gum flavor.... lots of options ! decent prices",1550601271,"ladi counter night best make come back donut donut variteti old school donut donust wit bubbl gum flavor lot option decent price"," donuts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.1712279,-115.205237,"NV","las vegas","89107","4700 Meadows Ln","winchell's"
"2599",2599,2599,"ace savage","https://www.google.com/maps/contrib/108535947671949467238/reviews","en","ChIJxUWYOXHByIARyhapagiqIpM","https://lh6.googleusercontent.com/-nKWSVdnBp0M/AAAAAAAAAAI/AAAAAAAADZI/UGtvgxPNmxo/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",4,"2 months ago","fresh donuts and bagels. fresh coffee and wonderful employees. definitely will be my choicevwinchells",1547703356,"fresh donut bagel fresh coffe wonder employe definit choicevwinchel"," bagels donuts",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.1712279,-115.205237,"NV","las vegas","89107","4700 Meadows Ln","winchell's"
"2600",2600,2600,"tranell brown","https://www.google.com/maps/contrib/104033949296165256535/reviews","en","ChIJxUWYOXHByIARyhapagiqIpM","https://lh5.googleusercontent.com/-xa9wo8njS2A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re2lfOqulFCwrhuJCq_OoYGhNvIfg/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"a month ago","kind young ladies and the donuts taste even better xoxo",1550879113,"kind young ladi donut tast even better xoxo"," donuts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.1712279,-115.205237,"NV","las vegas","89107","4700 Meadows Ln","winchell's"
"2601",2601,2601,"ayman s","https://www.google.com/maps/contrib/105856951279551253242/reviews","en","ChIJPZ3iHEfByIAR-00m9hocQUc","https://lh3.googleusercontent.com/-KCndxX23n9c/AAAAAAAAAAI/AAAAAAAAaKo/NoBjuY4yybU/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"2 months ago","absolutely amazing . authentic middle eastern.we had the  hummus with ground lamb and pine nuts . chopped salad and grilled salmon . highly recommend this place",1547181080,"absolut amaz authent middl eastern hummus ground lamb pine nut chop salad grill salmon high recommend place"," salad middleeastern",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1489303,-115.2092484,"NV","las vegas","89102","2101 S Decatur Blvd","amena mediterranean café and bakery"
"2602",2602,2602,"lyndsay denmead","https://www.google.com/maps/contrib/109273108991364622433/reviews","en","ChIJjz9QufiJNIgRDqDTEoor9Uw","https://lh4.googleusercontent.com/-CfCO3gS48IM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfaRtsaqWgTu77jq42JVPcIUMvLjw/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"a month ago","best chinese food in pittsburgh! i've been coming here at least 3 times a month for 8 years and the food never disappoints. clean and friendly family run business too. everyone is always so kind when i come in. favorite place.",1550164187,"best chines food pittsburgh come least time month year food never disappoint clean friend famili run busi everyon alway kind come favorit place"," chinese",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6151578,-80.0913665,"PA","wexford","15090","2614 Brandt School Rd","lin's oriental express"
"2603",2603,2603,"grant stamm","https://www.google.com/maps/contrib/104567834641294254111/reviews","en","ChIJdWMkxaOJNIgRypzaWAke2DU","https://lh4.googleusercontent.com/-hWKU9gjg2Ak/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfBqWoRiawF9S4rr1OTOYGVzORNXw/s128-c0x00000000-cc-rp-mo/photo.jpg",1,"a month ago","i found a cockroach in my food. spoke with a manager allison and was only offered a refund. i will never order food from any sheetz location again and will avoid getting gas if possible.",1550580676,"found cockroach food spoke manag allison onli offer refund never order food ani sheetz locat avoid get gas possibl"," poke",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6339489,-80.0593245,"PA","wexford","15090","12000 Perry Hwy","sheetz #277"
