business_id,name,address,city,state,postal_code,stars,review_count,categories
QCZwZLYHkTyYQDr6jdjKjA,Graziano's Pizzeria,4109 Penn Ave,pittsburgh,PA,15224.0,3.5,35,"Restaurants, Pizza"
JLQJVA4khqQ1LNWCJJHgGw,Panini's Bar & Grill,7580 Fredle Dr,painesville,OH,44077.0,3.0,39,"Sandwiches, Pizza, Restaurants, American (Traditional)"
p64mw9sYIPtazkwXK8yhWw,La Pasadita Hot Dogs,"3601 W Camelback Rd, Ste 7",phoenix,AZ,85019.0,4.5,3,"Hot Dogs, Restaurants, Mexican"
S1jjDv8mwJ4psGQA4b8RjA,Memo's Cafe,1845 E Broadway Rd,tempe,AZ,85282.0,4.0,22,"Nightlife, Bars, Dance Clubs, American (New), Restaurants, Mexican, Hookah Bars"
LYgAf_vpMQU6JqBcTXg-Sw,Bobby Q - Mesa,1610 S Stapley Dr,mesa,AZ,85204.0,4.5,782,"Restaurants, American (New), Gluten-Free, Burgers, Barbeque"
Cd2ERofxOeCbCi-0yDs0aw,Maria's Frybread & Mexican Food,"4041 E Thomas Rd, Ste 124",phoenix,AZ,85018.0,4.5,408,"Mexican, Restaurants, Fast Food"
thBWpIcP6vclsHS6GfI1dw,Hotel Valley Ho,6850 E Main St,scottsdale,AZ,85251.0,4.0,586,"Beauty & Spas, Day Spas, Restaurants, Health Retreats, Hotels & Travel, Hotels, Event Planning & Services, American (New)"
iUkjfmt9Yq8-qrhato3gag,Ono Hawaiian BBQ,"13864 W Bell Rd, Ste 103",surprise,AZ,85374.0,3.0,57,"Restaurants, Hawaiian, Barbeque"
Hh1I-rRuM1MwpyT0IuvXMw,Antojos Your Way,"10720 W Indian School Rd, Ste 73",phoenix,AZ,85037.0,4.0,20,"Mexican, Specialty Food, Fruits & Veggies, Restaurants, Cafes, Coffee & Tea, Food, Desserts"
ocpvN411IJQk8X8_Sk6DFQ,Chinatown,101-399 Foothills Way,fort mill,SC,29708.0,2.5,4,"Food, Chinese, Imported Food, Restaurants, Specialty Food, Ethnic Food"
jhdrw0UTPtvNbcltt85Lcw,Señor Taco,"525 N Estrella Pkwy, Ste 100",goodyear,AZ,85338.0,3.5,121,"Breakfast & Brunch, Seafood, Restaurants, Mexican"
BCRGQtUtp_ICaRdQNcPEPw,Starbucks,87 E Williams Field Rd,gilbert,AZ,85295.0,3.5,6,"Restaurants, Sandwiches, Food, Coffee & Tea"
ETTzxqOcPuxMqV37y1uhdg,Giant Rustic Pizza,3945 E Camelback Rd,phoenix,AZ,85018.0,4.0,141,"Pizza, Restaurants"
poYsvuOmVDqF4dTnjJ780A,TIABI Coffee & Waffle Bar,3961 Maryland Pkwy,las vegas,NV,89119.0,4.5,1002,"Juice Bars & Smoothies, Comfort Food, Desserts, Bakeries, Food, Coffee & Tea, Restaurants, Local Flavor, Cafes, Breakfast & Brunch, Internet Cafes"
eI1n8YoS2xKCCpkLQp-CYA,Journey Sushi & Seafood Buffet,4325 Lien Rd,madison,WI,53704.0,3.0,194,"Restaurants, Sushi Bars, Seafood, Buffets"
eqRYda9F_4ziinRW-N6ixw,Roberto's Taco Shop,7801 W Charleston Blvd,las vegas,NV,89117.0,2.5,52,"Fast Food, Restaurants, Mexican"
-WDEZ9zidT995DBY6psNYg,KFC,181 Hwy 16 S,denver,NC,28037.0,1.5,5,"Chicken Wings, Food, Restaurants, Chicken Shop, Fast Food"
3w22LbUT5fwHLT9-ytIXhw,Queen Creek Olive Mill Marketplace,"7122 E Greenway Pkwy, Ste 120",scottsdale,AZ,85254.0,4.5,32,"Italian, Beer, Wine & Spirits, Herbs & Spices, Shopping, Mediterranean, Food, Specialty Food, Local Flavor, Cosmetics & Beauty Supply, Pizza, Souvenir Shops, Beauty & Spas, Restaurants"
3CBLxydJU6CFRMGhu9b-sw,CK's Tavern & Grill,4142 E Chandler Blvd,phoenix,AZ,85048.0,4.0,228,"American (Traditional), Pool Halls, Barbeque, Arts & Entertainment, Sports Bars, Music Venues, Sandwiches, Bars, Restaurants, Nightlife, Burgers, Karaoke"
ZYof0WYlilJ3pgWNSgmYKQ,Pizza Milano,1304 5th Ave,pittsburgh,PA,15219.0,3.0,92,"Restaurants, Pizza"
IjxKGiOpGFgOmZywjfUw7g,Taco Bell,2834 Boyer Street,charlotte,NC,28208.0,3.0,3,"Restaurants, Fast Food, Tex-Mex, Mexican"
E9HkUYYO_-5vKjvBwLuDIw,Ohlala French Bistro,"2120 N Rampart Blvd, Ste 150",las vegas,NV,89128.0,4.5,181,"Sandwiches, Food, Brasseries, Desserts, French, Restaurants"
RHOMlCOwON4Uq-xvShRFWw,Burger King,1440 S Country Club Dr,mesa,AZ,85210.0,3.0,9,"Restaurants, Fast Food, Burgers"
JyWIjjn3sLdRNEG6t_JrXg,Starbucks,"19722 One Lake Norman Blvd, Suite 200",cornelius,NC,28031.0,3.0,14,"Coffee & Tea, Food, Restaurants"
aPoXViCiWwfPVTgz8d1WYA,Chris' Family Restaurant,84 Broadway Ave,bedford,OH,44146.0,4.0,19,"Breakfast & Brunch, Restaurants"
L6uLN1hGa7cTWtZ3VfB-HA,Subway,12766 Chillicothe Rd,chesterland,OH,44026.0,2.0,3,"Sandwiches, Restaurants, Fast Food"
DNfia9ds6fexTr5XtAw6TA,Zaxby's Chicken Fingers & Buffalo Wings,8905 Albemarle Rd,charlotte,NC,28227.0,2.0,19,"Chicken Wings, Restaurants, Salad, Fast Food"
BqsIt1BQKzS-hEKLYzBm7g,Domino's,3130 Dallas High-Shoals Rd,dallas,NC,28034.0,4.0,6,"Restaurants, Pizza, Sandwiches, Chicken Wings, Fast Food"
yz3JQk5Lqbin8mtNfDcy_w,Bar Bianco,609 E Adams St,phoenix,AZ,85004.0,4.5,89,"Food, Restaurants, Bakeries, Bars, Pizza, Nightlife"
t67GMPZ0cv_ItKlID-JFiQ,Banzo,2105 Sherman Ave,madison,WI,53704.0,4.5,332,"Street Vendors, Restaurants, Food Trucks, Vegan, Mediterranean, Comfort Food, Gluten-Free, Food Stands, Food"
bZtukyhyV1oVmUU3yRBPbQ,Smelly Cat Coffee,514 E 36th St,charlotte,NC,28205.0,4.5,408,"Restaurants, Vegan, Beer, Wine & Spirits, Internet Cafes, Food, Desserts, Coffee Roasteries, Breakfast & Brunch, Bagels, Coffee & Tea"
ycAmQ9kRi5iB9OyJONacBQ,Paradise Bakery & Cafe,3000 E Sky Harbor Blvd,phoenix,AZ,85034.0,1.5,45,"Food, Coffee & Tea, Sandwiches, Cafes, Restaurants, Bakeries"
eOFefwsbETgo2gR3LQXcJw,Krispy Krunchy Chicken,8711 E Pinnacle Peak Rd,scottsdale,AZ,85255.0,5.0,8,"Chicken Wings, Restaurants"
xiNBWLfditvEZ_GAbGUbCw,Bar 50/20,5020 Brainard Rd,solon,OH,44139.0,4.0,60,"Pubs, Event Planning & Services, Nightlife, Bars, Caterers, Restaurants, Food, Italian, American (New), Beer, Wine & Spirits, American (Traditional)"
-1ea69SVW-MJsaGQrA48dQ,Jimmy Johns,463 East Aurora Rd,macedonia,OH,44056.0,2.5,6,"Restaurants, Sandwiches, Delis, Fast Food"
Kz7xk9J3YltU-ubNSqm8Tg,El Metate Mexican Food,6140 E Main St,mesa,AZ,85205.0,3.5,41,"Mexican, Restaurants"
s5TJlFtdXcx_tXC4tlttlw,Thai Spices,"66 S Dobson Rd, Ste 133",mesa,AZ,85202.0,4.0,343,"Thai, Restaurants"
DVvPQv1t08kusnnoMVhW-g,Giligins,4251 N Winfield Scott Plz,scottsdale,AZ,85251.0,3.0,253,"Bars, Seafood, Pubs, Dive Bars, Nightlife, Restaurants"
1nhPU1FP-yrI_9UufQQcQg,Nestle Toll House Cafe by Chip,"6800 N 95th Ave, Ste 760",glendale,AZ,85305.0,3.0,33,"Desserts, Bakeries, Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Cafes, Restaurants"
aE-02jgBVhV56x0kbfvSIA,Yafo Kitchen,"720 Gov Morrison St, Ste 120",charlotte,NC,28211.0,4.5,403,"Mediterranean, Food, Restaurants, Greek, Middle Eastern, Ethnic Food, Specialty Food"
ByTWVwFUq5gJ17FhZfZeyQ,Viola's Tavern,4485 South Jones Blvd,las vegas,NV,89103.0,3.5,14,"Sports Bars, Casinos, Nightlife, Burgers, Arts & Entertainment, Pizza, Restaurants, Bars"
lPcKVCwnnx54lJR5BXFbKQ,Hidden Harbor,1708 Shady Ave,pittsburgh,PA,15217.0,4.5,145,"Restaurants, Cocktail Bars, Nightlife, Bars, Hawaiian"
VyqC3N2iBtR6PczQGafe5w,Diner On 55th,1328 E 55th St,cleveland,OH,44103.0,3.5,22,"Breakfast & Brunch, Diners, Restaurants"
-DnaKAs2oK3rXfrjSvn9ew,Tokyo Cafe,2595 E Craig Rd,north las vegas,NV,89030.0,4.5,309,"Ramen, Restaurants, Soup, Japanese Curry, Japanese, Salad"
7NhLscBs-Cj2DfPyVdGrqg,Domino's Pizza,"4848 William Flynn Hwy, Ste 2",allison park,PA,15101.0,3.5,6,"Restaurants, Chicken Wings, Pizza, Sandwiches"
me8j11RcqTmL0C5GEHP5Sw,McDonald's,911 E Cheyenne Ave,north las vegas,NV,89030.0,1.5,36,"Fast Food, Coffee & Tea, Burgers, Food, Restaurants"
GmGvbDABaGvcKe_jIDvq6w,Raising Cane's,10050 W Sahara Ave,las vegas,NV,89117.0,3.5,112,"Fast Food, Restaurants, American (Traditional), Chicken Shop, Chicken Wings"
0SkcMNYPdZin1lu0TJeqgQ,McDonald's,13770 W Bell Rd,surprise,AZ,85374.0,1.5,3,"Burgers, Coffee & Tea, Fast Food, Restaurants, Food"
WP02YOmOLNAyb54Qt2zARQ,Bumpers Bar & Grill,7123 Mentor Ave,willoughby,OH,44094.0,3.5,27,"Restaurants, Active Life, Nightlife, Sports Bars, Karaoke, American (Traditional), Bars"
yOBDY3fpaTpX4Q5JpmExMg,Taqueria Mexico,7001 South Blvd,charlotte,NC,28217.0,4.0,114,"Mexican, Restaurants"
Rt_M67qJU8x4QGhdYwnkAQ,Piccadilly Pizza Fremont,322 Fremont St,las vegas,NV,89101.0,2.5,84,"Pizza, Restaurants"
siuAD-vFRYAjozc332wq3g,Americana,"2620 Regatta Dr, Ste 118",las vegas,NV,89128.0,4.5,353,"American (New), Lounges, Steakhouses, American (Traditional), Restaurants, Bars, Nightlife"
fP-26GHwqVt07cgAAaC2IQ,Mariscos El Pariente,6182 W Flamingo Rd,las vegas,NV,89103.0,3.5,56,"Restaurants, Seafood"
zMnojW6x-1-nVu0uCd60Ew,Whiskey Warehouse,1221 The Plz,charlotte,NC,28203.0,3.5,292,"Bars, American (New), Nightlife, Whiskey Bars, Restaurants, Pubs"
36ckWelVitpgX16g7lecqA,Canaletto Ristorante Veneto,"The Venetian Resort-Hotel-Casino, 3377 Las Vegas Blvd. South, Ste 2440",las vegas,NV,89109.0,3.5,69,"Restaurants, Pizza, Italian, Seafood"
pTSZVeKu0Hykw2I0blwmPA,Panda Express,5595 Simmons St,north las vegas,NV,89031.0,3.5,21,"Chinese, Restaurants, Fast Food"
wU_V--OY2HOE2qNcDtRP_g,Forgotten Taste Pierogies,11978 Rt 19,wexford,PA,15090.0,4.0,32,"Food, Polish, Specialty Food, Restaurants, Beverage Store, Desserts, Imported Food, Ethnic Food"
rXMXx2dxFDC0nUKStusaeQ,Mr Hero,21680 Libby Rd,maple heights,OH,44137.0,4.5,3,"Cheesesteaks, Restaurants, Burgers"
BrORoLCE5zVY6ekUb6omNA,Mad Noodles,2017 E Carson St,pittsburgh,PA,15203.0,3.5,78,"Noodles, Bubble Tea, Asian Fusion, Chinese, Restaurants, Food, Ramen, Japanese"
FAIUM08fHNRbIH0fz8IANQ,Burger King,2972 N Alma School Rd,chandler,AZ,85224.0,2.0,17,"Burgers, Fast Food, Restaurants"
tFcmrGLZNEymSnijoTPmqw,Desert Jade,3215 E Indian School Rd,phoenix,AZ,85018.0,3.5,242,"Restaurants, Chinese"
EEAtafGPtPhwERoM3onXuw,Panda Chinese Kitchen,590 W Pike St,canonsburg,PA,15317.0,2.0,4,"Restaurants, Chinese"
vXMxFqJWhL_T3vFQI2HEVg,Classic Bride & Formals,20910 Catawba Ave,cornelius,NC,28031.0,4.5,27,"Pizza, Professional Services, Bridal, Jewelry, Restaurants, Fashion, Accessories, Shopping, Women's Clothing"
qYdpN-NsF3pEioxGGjbKMQ,The Burgh Sports Bar,1000 Airport Blvd,coraopolis,PA,15108.0,3.5,46,"American (Traditional), Sports Bars, Nightlife, Bars, Restaurants"
tJHF0eta2A_z5e9nTpONQg,Fresh Med Mediterranean Fusion Food Truck,,charlotte,NC,28204.0,5.0,15,"Portuguese, Greek, Food Trucks, Mediterranean, Food, Restaurants"
nLU-Dhs6ATughOfmBArpGw,McDonald's,18241 N Pima Rd,scottsdale,AZ,85255.0,1.5,39,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food"
-i3pCgQi_Y9NiSSWs6G7bw,YinzBurgh BBQ,4903 Baum Blvd,pittsburgh,PA,15213.0,4.0,170,"Vegan, Restaurants, Southern, Barbeque"
YK3RMpsJXul-suGJ3cEy7Q,Mowry & Cotton,6000 E Camelback Rd,scottsdale,AZ,85251.0,3.5,84,"Food, Coffee & Tea, Sports Bars, Bars, American (New), Restaurants, Nightlife, Breakfast & Brunch, Cocktail Bars, Wine Bars"
pDo0JIwBsVHEhcWKGDojXA,Ohio City Burrito,526 Superior Ave,cleveland,OH,44114.0,4.0,7,"Mexican, Restaurants, Tacos"
momjERcb6G6ienrfPuNArw,Pho Da Lat,7707 S Kyrene Rd,tempe,AZ,85284.0,3.5,331,"Restaurants, Vietnamese, Thai"
62O27qrgr_yl--a3DwiW3Q,The Sweet Spot,10050 Edison Sq Dr NW,concord,NC,28027.0,4.0,62,"Restaurants, Sandwiches, Breakfast & Brunch, Coffee & Tea, Cafes, Food"
0mb-rhWhjrlyiNFGrH_FbQ,Afton Tavern,355 John Galt Way,concord,NC,28027.0,3.5,95,"American (Traditional), Restaurants"
00so-3NuawQ98XKLPMVFLg,La Petite Cafe,10503 W Thunderbird Blvd,sun city,AZ,85351.0,2.0,4,"Sandwiches, Breakfast & Brunch, Restaurants"
mLNigY641R0Exka68bc_gA,The Club,5871 Fitzgerald Blvd,nellis air force base,NV,89191.0,4.0,8,"Nightlife, Venues & Event Spaces, Breakfast & Brunch, Event Planning & Services, Bars, Restaurants"
m-KkjBgtiRhtXA10_jwh2Q,McDonald's,1205 S Rural Rd,tempe,AZ,85280.0,1.5,42,"Burgers, Coffee & Tea, Food, Restaurants, Fast Food"
GSwncKipCuXVBIYQM2Pfag,KFC,1749 W Bethany Home Rd,phoenix,AZ,85015.0,1.5,45,"Fast Food, Chicken Shop, Chicken Wings, Restaurants"
_WtxQbDK7B-ExGdeG-2j6Q,Rokerij,6335 N 16th St,phoenix,AZ,85016.0,4.0,680,"New Mexican Cuisine, Mexican, American (Traditional), Seafood, Steakhouses, Restaurants"
3fblSVANhY1YGnwGstRL8w,Caribou Coffee,4327 Park Rd,charlotte,NC,28209.0,4.0,49,"Food, Coffee & Tea, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch"
sfIQYR4xLrbchXnRa95pMw,Pulp Juice And Smoothie Bar,11501 Clifton Blvd.,cleveland,OH,44102.0,4.5,10,"Juice Bars & Smoothies, Wraps, Food, Restaurants, Salad"
fUO4w9CBKv6_oP0VCk7VQg,Burger King,174 East Tallmadge Ave,akron,OH,44310.0,1.5,3,"Restaurants, Burgers"
kG_EB5RAsSA3f9HJikI1rw,Zinburger,344 N Gilbert Rd,gilbert,AZ,85234.0,4.0,688,"Burgers, American (New), Restaurants"
XIDhO9YAhsCa0upSkMhGuw,Viva Lounge,3405 S Jones Blvd,las vegas,NV,89146.0,4.5,21,"Bars, Nightlife, Asian Fusion, Pubs, Lounges, American (New), Restaurants, Karaoke"
Hf4pcInQdInE_Q0endImnw,Soergel Orchards & Garden Center,2573 Brandt School Rd,wexford,PA,15090.0,4.5,81,"Fruits & Veggies, Gluten-Free, Restaurants, Home & Garden, Specialty Food, Grocery, Shopping, Nurseries & Gardening, Food"
qUSisWf5QNIMk8aeVhwKjA,Cinnaholic,"7920 W Tropical Pkwy, Unit 110",las vegas,NV,89149.0,4.0,251,"Food, Vegan, Bakeries, Desserts, Breakfast & Brunch, Restaurants"
cXYygP7e6JSu9P2ftj3viQ,Popeyes Louisiana Kitchen,9890 N 90th St,scottsdale,AZ,85258.0,2.5,37,"Fast Food, Restaurants, American (Traditional), Chicken Wings"
Oft6C2yq-1AmcqmutODGIQ,Jo Jo's Place,7194 Steubenville Pike,oakdale,PA,15071.0,4.5,15,"American (Traditional), Restaurants, Food, Breakfast & Brunch, Soup"
SZbn2cSLGsAmvliMzsvXOw,Popeyes Louisiana Kitchen,12910 Buckeye Rd,cleveland,OH,44120.0,4.0,3,"Chicken Wings, Fast Food, American (Traditional), Restaurants"
ITjc4ng0BYGuNKx-LodG4A,Panda Express,7700 W Arrowhead Towne Ct,glendale,AZ,85308.0,1.5,19,"Fast Food, Chinese, Restaurants"
Y6L37i6rkqDzMesTN5UI2Q,Dairy Queen,33720 Walker Rd,avon lake,OH,44012.0,2.0,5,"Restaurants, Burgers, Fast Food, Ice Cream & Frozen Yogurt, Food"
JhqMKce3SOAptRoYHP3Tqw,Charley's Grilled Sub,1703 W Bethany Home Rd,phoenix,AZ,85015.0,3.5,17,"Sandwiches, Restaurants"
XbLwKIZTYIpR4ybtJeM7BA,Firelight Barn,"133 W Lake Mead Pkwy, Ste 140",henderson,NV,89015.0,5.0,8,"American (New), Arts & Entertainment, Restaurants, Local Flavor, Performing Arts, Dinner Theater"
xw2mHGjTOs-VheN8707czQ,Bronze Hood Lounge,5920 Steubenville Pike,mckees rocks,PA,15136.0,3.0,24,"Restaurants, Pizza, Sandwiches, Salad"
S6LiVc0_LmpT1N0y9ZSAnA,Church's Chicken,1735 W Trade St,charlotte,NC,28216.0,1.5,3,"Restaurants, Fast Food, Hot Dogs, Chicken Shop, Breakfast & Brunch, Chicken Wings"
9pTewioF128zRmHKAYGYDQ,Papa John's Pizza,8840 W Farm Rd,las vegas,NV,89131.0,2.5,50,"Restaurants, Pizza"
EWpRPVSiPxWbdJBgNDNvGw,Piada Italian Street Food,"6296 Northway Mall Dr, Ste 102-B",pittsburgh,PA,15237.0,4.5,56,"Restaurants, Wraps, Italian, Salad"
f5mHBdlqxbqTCNhJ4QWnRg,Chick-fil-A,9010 Albemarle Rd,charlotte,NC,28227.0,4.0,28,"Caterers, Restaurants, Gluten-Free, Event Planning & Services, Fast Food"
v91eTDokcNCHzRvmamWVog,Sinbad's Restaurant,3544 W Glendale Ave,phoenix,AZ,85051.0,3.5,120,"Restaurants, Middle Eastern"
xqoBJepL-cB-M_6Di1Sdjw,Pan Asian Express,3645 Las Vegas Blvd S,las vegas,NV,89109.0,1.5,18,"Restaurants, Pan Asian, Chinese"
xgz7GhRe9vldBQEjP7Fr2Q,SMS Catering Services,1764 Norland Rd,charlotte,NC,28205.0,4.0,4,"Caterers, Restaurants, Wedding Planning, Venues & Event Spaces, Event Planning & Services, Barbeque"
KaxjIAYLhqXN8-p_iZwgBw,Pasta & Provisions,4700 Park Rd,charlotte,NC,28209.0,4.5,72,"Specialty Food, Desserts, Food, Restaurants, Delis, Pasta Shops"
WyH93nP0qrMSfD0NrLk_wg,Subway,"3300 N Hayden Rd, Ste B",scottsdale,AZ,85251.0,3.5,20,"Restaurants, Sandwiches, Fast Food"
ngqQHvtrT8QxGF3e6yrmeg,Stagecoach At Gordyville,2203 County Rd 3000 N,gifford,IL,61866.0,3.0,9,"Food, Barbeque, Restaurants, Pizza, American (New)"
FIiArCxYXIhKbFvFRP5mvQ,Papa Murphy's,"6002 N 67th Ave, Ste 102",glendale,AZ,85301.0,5.0,4,"Restaurants, Pizza"
WeNJ7X9BKC6vYFtjT3q56Q,Old Carolina Barbecue Company,620 Ridgewood Crossing Dr,akron,OH,44333.0,3.5,44,"Barbeque, Restaurants"
-GOsHrWPC0meDRgkCEgC8w,TWIISTED Burgers & Sushi,985 Boardman Aly,medina,OH,44256.0,4.0,150,"Bars, Burgers, Nightlife, Restaurants, Sushi Bars, American (New), American (Traditional)"
fROpvJ_V9q6dAXbi4VwtoA,The Capital Grille,25389 Cedar Rd,lyndhurst,OH,44124.0,4.0,96,"Seafood, Steakhouses, Wine Bars, Nightlife, Restaurants, American (Traditional), Bars"
DM8j5g9k28vEOTM0kz4KVA,China Tango,"2850 Bicentennial Pkwy, Ste 100",henderson,NV,89044.0,3.5,103,"Chinese, Restaurants"
KvAPV3E0RsV4rfQ-gN1TUw,Famous Gyro George,6700 Harvard Ave,cleveland,OH,44105.0,2.5,3,"Restaurants, Greek"
F6p_k-Q6W_kkAb-s_a0Omw,Crazy Pita Rotisserie & Grill,"6587 S Las Vegas Blvd, Ste 190",las vegas,NV,89119.0,4.0,193,"Mediterranean, Restaurants, Sandwiches"
3_2H8ecCi3c3Azk8t557tw,Jet's Pizza,14316 Reese Blvd W,huntersville,NC,28078.0,4.0,47,"Pizza, Food, Restaurants"
-z0hKdmi9e37zZoUE6bjiQ,Taco Bell,2618 State Rd,cuyahoga falls,OH,44223.0,3.0,6,"Fast Food, Tex-Mex, Restaurants, Mexican"
yy27y9vFs2-W7jigzAky0g,Pho Lee,602 W Union Hills Dr,phoenix,AZ,85027.0,3.5,111,"Vietnamese, Restaurants"
XO8oVmObhdsGT1Blrby2-w,Grande Pizza,5354 William Flynn Hwy,gibsonia,PA,15044.0,3.5,10,"Pizza, Restaurants"
u75PzfSOCGvXi5vqtx9DWQ,Hazelnuts Creperie,"9830 Rea Rd, Ste D",charlotte,NC,28277.0,4.5,53,"Food, Restaurants, Breakfast & Brunch, Creperies, Desserts"
iRa-394URsOWGfcFqvm1vw,Filiberto's Mexican Food,17224 N. 19th Ave,phoenix,AZ,85023.0,2.5,80,"Restaurants, Mexican"
txF4WKY3P2hF3i6VCRD8YA,Angelina's Pizzeria,109 Brookline Blvd,brookline,PA,15226.0,3.5,38,"Restaurants, Italian, Pizza"
c5N-XCk-ntpyYRsYkwH7kA,Bar Code Burger Bar,1590 E Flamingo Rd,las vegas,NV,89119.0,4.5,214,"Sports Bars, Food, Bars, Nightlife, American (Traditional), Beer, Wine & Spirits, Restaurants, Burgers, Gastropubs"
IQLnLQYcTwCjwt_ri9dqhA,Honey Bear's BBQ,5012 E Van Buren St,phoenix,AZ,85008.0,3.0,243,"Restaurants, Barbeque, Soul Food"
zDKH2ua2DauqiWOAP9yz7g,Hobo's,213 Main St,fort mill,SC,29715.0,3.5,266,"Nightlife, Restaurants, American (Traditional), Bars, Burgers"
ivAe-BA1y3DOyRUKHdPnQA,Ginban Sushi,"3941 E Chandler Blvd, Ste 107",phoenix,AZ,85048.0,4.0,208,"Restaurants, Sushi Bars, Food, Specialty Food, Japanese"
NkdpsbNiafCM1ENutFksMg,Village Cafe,214 W Cottage Grove Rd,cottage grove,WI,53527.0,4.0,9,"Beer, Wine & Spirits, Diners, Breakfast & Brunch, Restaurants, Food"
VHomsKVp0SccinGIBAfJ8g,Ruby Tuesday,7135 N Aurora Rd,aurora,OH,44202.0,2.0,35,"American (Traditional), Restaurants, Burgers"
QJatAcxYgK1Zp9BRZMAx7g,Shake Shack,3790 Las Vegas Blvd S,las vegas,NV,89109.0,4.0,2844,"American (New), Burgers, Restaurants"
TdTl_T42gbewHCMQVqZ_xA,Wendy's,5055 Library Rd,bethel park,PA,15102.0,1.5,17,"Restaurants, Fast Food, Burgers"
85nvKTJSN8byoeGRxzGkug,First Watch,9176 Covenant Ave,pittsburgh,PA,15237.0,4.0,112,"American (Traditional), Restaurants, Cafes, Breakfast & Brunch"
cPfFcHhgjCN2W8A9JU2_tQ,Hokkaido Japanese Express,"1096 Concord Pkwy, Ste 15",concord,NC,28027.0,3.5,25,"Japanese, Sushi Bars, Asian Fusion, Restaurants"
tNA7PI3tw02Q_DRvvitANg,Subway,3815 E Craig Rd,north las vegas,NV,89030.0,2.0,15,"Sandwiches, Restaurants, Fast Food"
5XORYO9raiXVZSGGPvjSmA,Kopper Keg North,8725 Deer Springs Way,las vegas,NV,89149.0,3.0,54,"Pool Halls, Lounges, American (Traditional), Bars, Restaurants, Nightlife"
z_DGwPyUPgCk5Q7-WunsbA,Golden Pig,3201 Millers Run Rd,cecil,PA,15321.0,4.5,163,"Korean, Restaurants"
oyjibcwohyExYYp8lMJ7eA,Charlie's On Main,113 S Main St,oregon,WI,53575.0,4.0,58,"Cocktail Bars, Restaurants, Bars, American (Traditional), American (New), Venues & Event Spaces, Event Planning & Services, Tapas/Small Plates, Nightlife"
52yWGkwnrQXIjvuMjYxsiA,Not Your Typical Deli,"1166 South Gilbert Rd, Ste 101",gilbert,AZ,85296.0,5.0,402,"Restaurants, Caterers, Cuban, Sandwiches, Event Planning & Services, Delis"
sgmzN_YnOPtHAAfGlhc9yA,John Anthony's Restaurant Lounge & Banquets,115 Center New Texas Rd,pittsburgh,PA,15239.0,3.5,12,"Diners, Buffets, Bars, Restaurants, Nightlife, Italian, Lounges"
R5Io6cHT9CC7V5Bb95Vc2Q,QDOBA Mexican Eats,"230 E Wt Harris Blvd, Ste B1",charlotte,NC,28262.0,3.5,36,"Sandwiches, Fast Food, Restaurants, Event Planning & Services, Caterers, Mexican"
zR8n9zX3AMcksUI641DjfQ,Deli On North Avenue,4 E North Ave,pittsburgh,PA,15212.0,4.5,28,"Food, Delis, Restaurants"
aY8xiGLpTjIkz6FAJbCy7A,Double Wide Grill,2339 E Carson St,pittsburgh,PA,15203.0,3.5,438,"Bars, Barbeque, Restaurants, Nightlife, American (Traditional), Vegetarian"
N3WQPXoVeCuzqyPIvWIX5Q,Las Vegas Lounge,"900 Karen Ave, Ste C101",las vegas,NV,89109.0,3.5,16,"Bars, Nightlife, Restaurants, Lounges"
DUAKXNEh7c2v8mu8nWKYOg,Loreto's Mexican Food,9206 S Avenida Del Yaqui,tempe,AZ,85283.0,4.5,43,"Restaurants, Mexican"
p_UGjjNbL6Sa591C54kCmA,Jack in the Box,141 N Arizona Ave,chandler,AZ,85224.0,3.0,12,"Restaurants, American (New)"
sCewr7cA5ra7yd6jBfEe9A,Rubio's Coastal Grill,540 W McDowell Rd,phoenix,AZ,85003.0,4.5,38,"Mexican, Salad, Restaurants, Seafood"
PozD8qMsDRhj5VhzhbIFDA,O'Charley's Restaurant & Bar,1389 Concord Pkwy N,concord,NC,28025.0,3.5,26,"Breakfast & Brunch, Restaurants, American (Traditional), Burgers, Southern"
k7WRPbDd7rztjHcGGkEjlw,Tillie's Restaurant & Chantillie Lounge,308 36th St,mckeesport,PA,15132.0,4.0,67,"Restaurants, Pizza, Italian, Bars, Nightlife"
wWuGa3OOQJro_XGe-GKBXA,Kabuto,"5040 Spring Mountain Rd, Ste 4",las vegas,NV,89146.0,4.5,601,"Food, Restaurants, Sushi Bars, Japanese"
QlSpPzc4Oy05ic-PsoYH4g,Streets On Carson,1120 E Carson St,pittsburgh,PA,15203.0,4.5,113,"Cocktail Bars, Sandwiches, Food, Nightlife, Bars, French, Restaurants, Tapas/Small Plates, Desserts"
nry8dee2hjMyY3odd0AUZw,Sawaddee Thai Restaurant,"4983 W Flamingo Rd, Ste A",las vegas,NV,89103.0,4.5,36,"Bars, Nightlife, Restaurants, Thai, Wine Bars"
iCpFAHTHWuV7LCBYFtWSig,Bear's Inn,710 Hite Rd,harwick,PA,15049.0,4.5,9,"Chicken Wings, Restaurants"
PgQZfKQwW6Q9fIvViD7Xrg,Jason's Deli,1000 S Rampart Blvd,las vegas,NV,89145.0,3.5,163,"Delis, Salad, Restaurants, Event Planning & Services, Caterers, Desserts, Food, Sandwiches"
