"","Checkin_2010","Checkin_2011","Checkin_2012","Checkin_2013","Checkin_2014","Checkin_2015","Checkin_2016","Checkin_2017","Checkin_2018"
"21661",0,0,1,215,328,372,306,265,112
"21662",0,0,0,0,0,0,0,0,68
"21663",0,0,0,0,0,64,10,2,9
"21664",0,0,0,0,0,2,8,7,4
"21665",63,175,269,262,239,306,219,134,43
"21666",14,30,58,57,46,77,53,25,19
"21667",0,0,0,0,0,0,15,27,16
"21668",0,0,0,0,0,0,0,0,17
"21669",0,0,0,0,0,0,19,72,27
"21670",7,6,30,18,11,3,4,2,4
"21671",3,24,15,14,10,13,9,9,9
"21672",0,0,0,0,0,1,3,1,0
"21673",3,12,25,22,14,22,8,10,7
"21674",0,0,1,1,0,3,9,0,1
"21675",18,2,8,3,0,0,1,0,0
"21676",0,0,0,0,0,0,2,1,7
"21677",0,0,0,0,0,0,1,3,0
"21678",0,0,0,0,0,0,0,9,14
"21679",0,0,0,0,0,0,36,29,23
"21680",3,5,5,10,5,13,2,5,1
"21681",0,0,0,0,0,0,0,58,60
"21682",1,29,89,57,85,132,226,62,33
"21683",1,0,7,15,7,77,147,81,60
"21684",0,0,0,0,0,0,0,0,118
"21685",0,0,0,1,2,1,2,6,2
"21686",0,0,0,0,0,0,1,0,0
"21687",0,0,0,0,0,0,26,272,196
"21688",5,10,13,20,18,22,30,17,15
"21689",1,8,3,0,0,2,1,3,3
"21690",0,1,2,3,1,1,1,3,2
"21691",0,0,3,0,0,0,1,0,0
"21692",0,0,0,0,0,0,6,26,26
"21693",3,9,10,2,11,8,4,7,0
"21694",0,0,1,8,5,2,2,2,7
"21695",4,17,23,40,20,33,30,32,18
"21696",0,0,0,33,33,0,0,0,1
"21697",14,82,130,122,134,152,108,140,50
"21698",0,0,0,0,0,0,0,10,18
"21699",0,0,0,0,0,0,0,6,72
"21700",20,50,97,69,25,20,11,11,13
"21701",6,24,35,45,43,58,42,38,20
"21702",5,6,4,8,6,4,9,9,4
"21703",0,0,0,0,0,0,0,16,8
"21704",31,50,170,141,63,56,60,37,39
"21705",0,0,0,0,0,4,24,12,26
"21706",0,11,44,15,8,2,0,1,2
"21707",7,28,41,41,27,27,24,15,16
"21708",0,0,0,0,2,1,0,3,0
"21709",1,2,6,3,4,2,20,10,9
"21710",0,0,0,0,0,0,0,1,2
"21711",14,41,68,53,42,19,23,29,14
"21712",2,5,4,20,12,21,8,9,6
"21713",0,0,0,0,0,0,14,14,17
"21714",1,0,3,2,1,0,1,1,1
"21715",0,0,0,0,0,0,0,0,6
"21716",1,1,0,1,2,0,1,0,0
"21717",0,0,0,0,0,0,296,384,276
"21718",1,3,1,4,0,3,1,0,0
"21719",3,10,12,5,12,7,15,17,11
"21720",5,10,31,18,21,10,8,5,12
"21721",0,0,0,4,8,15,3,4,6
"21722",0,14,3,3,1,1,0,3,0
"21723",127,386,512,701,880,913,768,581,337
"21724",1,10,11,6,2,5,2,1,2
"21725",0,76,29,46,24,19,10,6,22
"21726",0,0,0,67,35,17,11,7,4
"21727",0,0,0,0,13,11,13,4,8
"21728",0,0,0,0,0,2,2,4,9
"21729",0,4,1,2,1,3,1,0,0
"21730",19,16,24,21,22,17,17,11,11
"21731",0,0,43,76,57,47,77,82,40
"21732",1,19,2,6,14,15,12,13,8
"21733",2,16,24,24,57,44,29,9,10
"21734",2,11,25,28,24,32,32,36,26
"21735",0,2,12,3,0,6,16,19,11
"21736",0,3,5,0,5,6,1,1,2
"21737",5,11,2,3,5,3,2,9,3
"21738",29,144,170,244,273,222,197,127,141
"21739",0,0,0,81,212,245,151,113,96
"21740",0,4,0,0,0,0,3,1,1
"21741",3,1,19,13,10,13,18,22,17
"21742",1,2,2,13,5,2,2,6,2
"21743",0,0,0,0,1,36,19,10,7
"21744",0,0,0,0,0,0,51,151,154
"21745",0,0,0,0,0,42,36,34,25
"21746",0,0,0,1,0,2,5,0,1
"21747",14,25,40,30,46,39,20,19,20
"21748",16,147,152,111,127,132,65,57,22
"21749",12,29,47,85,94,99,67,32,23
"21750",0,0,0,0,0,0,0,0,31
"21751",17,94,87,125,61,66,27,25,19
"21752",0,0,0,0,0,0,465,354,275
"21753",0,0,8,13,11,9,4,8,6
"21754",0,5,24,53,28,15,19,7,3
"21755",0,0,0,0,0,0,0,87,68
"21756",0,7,1,7,2,6,8,6,3
"21757",0,0,0,0,313,521,535,479,290
"21758",5,13,11,21,34,20,8,6,12
"21759",0,0,0,4,20,10,35,50,9
"21760",0,4,6,10,13,10,8,11,31
"21761",0,97,108,160,151,171,138,112,78
"21762",1,5,9,15,17,20,4,0,4
"21763",7,41,30,43,58,27,25,29,23
"21764",0,0,0,0,0,0,0,0,27
"21765",0,1,0,0,3,1,0,2,0
"21766",0,1,9,8,4,8,8,4,1
"21767",3,11,5,8,7,14,8,6,1
"21768",0,0,0,0,0,0,0,2,0
"21769",0,0,0,0,0,0,0,0,32
"21770",0,0,5,1,1,0,6,0,2
"21771",18,50,27,19,27,30,28,14,8
"21772",0,0,0,0,0,1,6,2,1
"21773",0,0,0,0,0,0,12,5,2
"21774",0,0,0,0,0,1,0,0,0
"21775",3,26,48,71,68,56,28,31,30
"21776",0,0,0,0,0,0,0,37,106
"21777",5,11,31,24,20,21,25,18,15
"21778",19,378,405,573,649,541,201,343,277
"21779",0,0,0,0,0,1,2,2,0
"21780",0,0,17,21,20,15,10,6,4
"21781",36,123,220,252,306,314,311,263,205
"21782",0,0,0,0,0,54,189,193,154
"21783",0,0,0,22,19,8,10,6,4
"21784",0,12,8,4,4,17,4,19,21
"21785",0,0,0,0,1,2,8,1,1
"21786",5,17,20,31,20,32,44,25,25
"21787",1,3,7,4,1,1,6,2,0
"21788",5,14,5,6,8,0,3,2,2
"21789",3,9,34,31,22,41,45,38,11
"21790",0,0,0,0,27,55,28,69,13
"21791",0,11,6,2,0,0,0,1,0
"21792",0,0,0,0,0,103,94,50,49
"21793",0,0,0,0,0,0,0,0,17
"21794",0,0,0,0,0,0,0,0,24
"21795",1,0,0,1,1,0,1,0,0
"21796",13,93,104,104,75,50,49,49,40
"21797",0,0,0,0,161,219,187,207,108
"21798",0,0,2,6,3,9,5,8,2
"21799",0,0,0,0,0,0,0,0,30
"21800",8,25,45,49,35,23,21,13,4
"21801",0,4,4,3,1,2,1,1,0
"21802",0,0,0,0,0,0,0,0,23
"21803",0,3,2,0,1,1,1,0,1
"21804",21,1,9,12,4,4,2,4,1
"21805",0,0,0,0,0,0,18,21,2
"21806",3,36,126,132,110,122,73,72,40
"21807",71,327,420,525,400,414,247,192,91
"21808",4,12,12,16,5,10,6,7,3
"21809",19,16,19,9,9,18,16,12,2
"21810",21,36,51,63,55,61,54,30,20
"21811",0,0,0,0,0,0,0,33,59
"21812",0,0,0,0,0,0,0,10,4
"21813",0,0,0,0,0,0,0,22,13
"21814",2,5,12,2,7,22,9,6,14
"21815",8,25,44,117,228,374,418,399,304
"21816",0,0,0,16,31,34,17,32,41
"21817",0,0,0,0,25,221,245,236,121
"21818",0,2,20,52,99,88,51,35,36
"21819",0,0,0,1,0,0,0,0,0
"21820",0,0,0,0,0,3,0,0,0
"21821",10,38,46,81,83,81,53,28,22
"21822",0,3,8,11,6,3,1,2,0
"21823",0,0,2,7,1,4,3,0,1
"21824",46,134,169,155,155,155,138,109,72
"21825",0,0,0,0,0,0,71,97,59
"21826",1,21,21,92,81,67,34,1,3
"21827",0,0,0,0,0,0,0,0,46
"21828",0,44,39,71,26,30,34,20,18
"21829",0,0,0,0,5,7,11,2,4
"21830",1,9,6,12,8,4,11,0,0
"21831",0,0,0,1,1,4,4,3,1
"21832",0,0,0,0,0,60,187,170,132
"21833",4,10,26,3,15,13,3,2,8
"21834",0,0,1,7,7,6,10,22,24
"21835",13,39,64,74,30,29,39,32,24
"21836",5,10,14,62,30,10,7,6,7
"21837",4,4,4,6,2,1,1,0,2
"21838",0,0,0,0,0,0,0,0,1
"21839",0,0,0,0,3,7,3,3,5
"21840",0,0,1,0,0,0,0,0,0
"21841",0,0,0,0,0,0,0,2,1
"21842",1,10,39,50,53,54,53,40,35
"21843",0,0,0,0,0,13,8,9,7
"21844",3,10,14,11,7,21,16,3,3
"21845",0,0,0,0,2,3,2,1,0
"21846",0,0,0,0,0,0,0,1,2
"21847",5,11,4,9,16,9,4,1,6
"21848",0,54,79,22,31,18,16,13,12
"21849",2,3,2,2,6,7,10,4,2
"21850",0,1,5,4,8,3,0,2,6
"21851",13,19,24,22,47,30,15,13,5
"21852",0,10,13,32,10,7,11,8,5
"21853",43,58,79,71,71,66,46,38,28
"21854",9,62,105,143,127,143,184,168,112
"21855",0,0,1,1,2,5,1,1,1
"21856",61,127,167,159,261,222,168,135,103
"21857",0,5,12,15,16,5,9,10,7
"21858",0,0,0,0,111,134,55,48,17
"21859",0,0,0,7,12,8,5,13,8
"21860",12,17,55,54,35,39,28,99,35
"21861",0,0,0,0,0,0,0,0,107
"21862",0,0,2,1,1,0,2,2,1
"21863",2,3,2,1,10,16,9,4,1
"21864",0,0,0,6,8,18,13,15,12
"21865",0,0,0,0,12,8,8,13,5
"21866",0,0,0,0,0,96,358,369,141
"21867",0,23,29,38,35,50,43,39,28
"21868",0,0,4,1,3,1,6,6,0
"21869",18,15,34,38,49,50,43,29,21
"21870",12,54,71,65,88,72,71,60,39
"21871",0,0,0,0,0,0,0,0,8
"21872",1,0,6,19,1,2,4,0,0
"21873",0,0,0,0,1,1,0,1,0
"21874",5,23,79,40,24,31,42,56,38
"21875",0,0,0,1,1,4,1,3,3
"21876",0,0,0,0,0,0,0,35,173
"21877",0,0,0,0,0,0,0,0,8
"21878",1,1,0,1,0,3,0,1,0
"21879",4,19,23,25,24,20,20,25,19
"21880",0,105,131,84,69,63,48,63,28
"21881",2,9,10,23,20,17,29,17,11
"21882",10,64,153,46,57,37,24,23,25
"21883",0,0,0,0,2,3,2,0,0
"21884",0,0,0,0,0,0,0,107,89
"21885",0,26,33,51,19,18,5,5,41
"21886",0,0,0,0,22,40,28,14,22
"21887",17,62,105,117,103,109,77,74,47
"21888",0,0,0,2,35,14,5,2,1
"21889",0,0,0,30,41,54,83,56,30
"21890",0,3,5,4,2,4,5,3,2
"21891",31,102,148,145,130,88,84,71,55
"21892",11,100,53,52,83,87,46,36,58
"21893",0,0,7,2,4,2,1,0,2
"21894",0,0,0,0,0,0,6,10,4
"21895",5,13,27,34,28,28,26,37,31
"21896",0,8,0,1,1,0,0,1,0
"21897",9,47,6,22,18,15,5,14,9
"21898",0,1,2,0,0,1,2,1,1
"21899",0,0,0,0,0,148,593,540,469
"21900",0,0,0,0,0,0,0,30,55
"21901",0,0,0,0,6,30,22,29,16
"21902",3,38,36,12,5,16,1,1,5
"21903",0,4,5,12,0,0,1,1,0
"21904",0,0,0,0,0,0,0,6,8
"21905",7,35,35,58,40,41,30,48,18
"21906",0,0,2,3,4,6,0,3,2
"21907",0,0,0,0,0,9,6,7,12
"21908",0,2,213,408,365,366,242,256,186
"21909",0,14,20,8,9,30,12,6,2
"21910",6,11,20,24,23,11,7,4,1
"21911",7,18,42,64,58,43,24,15,15
"21912",0,0,0,0,3,6,4,2,8
"21913",0,0,0,0,0,0,25,43,0
"21914",0,0,0,0,0,0,52,51,50
"21915",0,0,0,0,0,0,0,4,20
"21916",1,6,9,7,13,19,7,9,5
"21917",4,15,10,12,9,9,4,13,2
"21918",0,0,0,0,0,0,0,0,3
"21919",0,0,1,2,0,0,0,0,0
"21920",0,0,30,17,32,10,20,14,16
"21921",1,3,0,5,9,5,13,12,4
"21922",0,0,0,0,0,0,0,0,44
"21923",0,0,0,0,3,3,1,0,0
"21924",24,121,293,618,1115,864,351,240,217
"21925",0,0,0,0,0,0,0,12,9
"21926",0,0,0,0,0,0,0,0,2
"21927",0,0,0,0,0,0,10,44,66
"21928",0,0,0,0,0,0,76,60,33
"21929",0,0,3,5,2,5,13,10,4
"21930",3,8,14,20,26,25,14,9,9
"21931",1,0,0,4,0,4,3,0,1
"21932",0,0,0,0,0,0,0,36,72
"21933",0,25,28,50,42,60,49,62,73
"21934",0,10,6,3,2,4,4,1,0
"21935",0,3,11,14,3,6,2,4,4
"21936",3,47,42,24,39,19,17,9,13
"21937",0,0,0,0,0,0,0,0,1
"21938",0,0,0,0,0,0,0,7,37
"21939",1,0,0,0,0,0,0,0,0
"21940",0,0,0,3,108,196,125,128,102
"21941",0,1,0,2,0,2,10,0,3
"21942",19,53,119,113,115,101,110,54,51
"21943",1,6,10,4,5,5,2,5,0
"21944",0,0,0,0,0,4,6,8,8
"21945",0,0,5,2,2,2,3,0,0
"21946",0,0,0,0,0,81,31,28,10
"21947",0,0,0,0,0,0,937,379,242
"21948",0,12,48,39,19,4,8,2,12
"21949",1,3,3,3,3,5,1,2,0
"21950",0,0,0,0,8,44,37,35,22
"21951",1,20,45,34,45,28,12,9,3
"21952",6,73,182,201,304,236,182,132,88
"21953",0,1,2,2,5,2,0,0,12
"21954",1,5,8,8,1,2,3,5,1
"21955",0,5,5,3,2,8,2,1,0
"21956",1,3,23,19,15,4,3,7,5
"21957",0,9,154,166,120,88,44,41,24
"21958",0,286,220,230,183,193,139,123,147
"21959",0,0,0,0,62,123,182,75,28
"21960",1,0,5,10,1,5,5,4,4
"21961",0,0,13,326,273,238,200,132,114
"21962",52,246,278,326,289,334,227,169,132
"21963",2,5,5,5,6,11,24,8,6
"21964",0,0,0,0,0,0,0,93,104
"21965",6,8,24,19,31,15,19,11,5
"21966",0,0,0,0,0,0,1,0,1
"21967",16,73,75,98,113,133,90,75,39
"21968",43,105,176,269,327,368,82,63,48
"21969",0,0,0,0,0,0,0,6,6
"21970",24,64,107,87,97,97,67,34,43
"21971",0,0,1,20,8,19,19,5,4
"21972",3,32,51,35,36,81,66,49,30
"21973",0,0,0,1,2,7,10,8,3
"21974",8,28,36,82,48,50,45,31,35
"21975",0,0,0,0,0,0,0,3,7
"21976",1,2,4,0,3,2,4,0,0
"21977",0,0,0,0,0,0,15,36,32
"21978",3,5,11,15,48,22,18,11,9
"21979",0,0,0,0,0,0,0,61,169
"21980",14,46,67,27,30,26,29,16,24
"21981",0,0,16,34,37,23,30,9,9
"21982",0,0,0,0,15,38,25,12,7
"21983",0,0,0,0,0,0,0,0,23
"21984",0,0,0,0,0,13,44,34,33
"21985",17,71,107,101,112,88,95,66,51
"21986",0,0,0,0,0,0,0,0,6
"21987",0,0,0,0,0,0,9,14,9
"21988",20,58,84,114,100,91,35,28,22
"21989",0,0,0,0,17,52,72,38,24
"21990",1,16,15,53,36,17,17,17,11
"21991",0,0,0,0,19,32,13,6,11
"21992",3,99,121,92,68,60,37,16,17
"21993",0,2,8,3,4,7,14,17,14
"21994",0,1,0,1,0,2,1,0,0
"21995",9,5,44,24,28,29,20,6,28
"21996",0,1,2,3,4,15,6,5,3
"21997",11,52,33,41,40,37,17,6,17
"21998",0,29,18,5,4,1,0,2,0
"21999",0,0,0,0,7,10,5,7,2
"22000",0,0,0,0,0,0,0,11,8
"22001",2,25,18,47,27,7,4,12,3
"22002",0,0,0,0,3,13,3,1,6
"22003",0,0,0,0,0,0,0,114,80
"22004",38,121,216,287,280,197,156,150,346
"22005",128,152,230,218,177,192,247,208,159
"22006",0,0,0,9,6,2,11,8,4
"22007",1,3,10,9,14,8,4,4,4
"22008",0,0,0,23,17,24,17,25,7
"22009",1,4,7,16,9,13,16,10,3
"22010",0,5,5,33,9,4,1,2,11
"22011",12,33,41,36,42,53,31,21,12
"22012",0,32,60,45,54,46,24,28,13
"22013",0,0,0,0,0,0,0,0,7
"22014",13,56,59,73,76,72,54,37,26
"22015",0,0,6,2,6,9,33,0,0
"22016",48,280,475,582,484,464,376,315,168
"22017",0,0,0,0,0,0,18,9,9
"22018",0,0,0,0,0,49,156,109,93
"22019",0,0,7,3,3,14,5,15,17
"22020",0,0,6,15,24,30,25,21,15
"22021",13,57,67,94,99,151,100,52,30
"22022",1,15,12,14,21,16,9,24,6
"22023",4,8,6,4,27,5,6,7,2
"22024",0,0,0,0,0,0,0,0,24
"22025",0,0,81,54,53,47,76,24,15
"22026",115,289,333,563,424,277,205,202,137
"22027",0,0,0,0,242,1691,1647,1566,1052
"22028",0,0,91,152,92,82,45,45,22
"22029",0,0,1,2,0,1,2,3,1
"22030",5,30,53,48,73,67,69,65,31
"22031",11,58,95,132,128,97,143,98,67
"22032",0,4,13,19,23,31,20,12,11
"22033",0,1,0,0,3,0,0,1,0
"22034",2,8,1,8,5,3,5,0,2
"22035",0,0,0,91,88,72,69,40,44
"22036",0,0,0,0,342,579,506,395,244
"22037",0,0,57,98,303,404,228,136,94
"22038",0,4,9,6,13,3,6,4,0
"22039",0,0,0,0,0,0,0,0,1
"22040",0,11,37,19,5,6,9,4,0
"22041",0,0,0,0,0,21,44,31,39
"22042",0,3,10,8,6,16,8,4,4
"22043",0,0,0,21,78,92,39,25,19
"22044",0,30,60,40,16,7,4,8,6
"22045",0,0,16,51,47,68,35,34,12
"22046",0,0,0,0,0,0,0,5,3
"22047",0,0,9,12,13,2,7,4,4
"22048",0,2,6,7,3,3,0,0,0
"22049",8,18,11,101,211,180,199,144,129
"22050",0,0,0,0,73,126,73,25,9
"22051",0,6,11,10,10,13,8,9,10
"22052",0,1,1,2,0,7,5,7,2
"22053",0,0,0,0,0,0,0,78,206
"22054",0,5,2,0,3,4,0,1,0
"22055",0,0,0,1,5,1,1,0,2
"22056",0,0,7,5,2,3,5,2,9
"22057",3,15,159,85,61,79,98,69,27
"22058",0,0,20,92,104,78,75,55,56
"22059",0,0,1,3,1,0,1,0,0
"22060",0,19,17,43,30,22,18,29,17
"22061",0,0,0,1,0,2,1,0,2
"22062",9,31,36,45,70,47,37,28,15
"22063",0,0,0,0,0,0,0,0,3
"22064",0,0,0,0,0,0,0,29,35
"22065",0,1,5,4,6,10,6,6,2
"22066",16,7,5,4,9,11,5,4,1
"22067",0,4,1,11,3,2,2,0,1
"22068",64,242,357,356,399,399,300,187,120
"22069",15,62,80,83,67,91,91,65,50
"22070",0,5,4,3,7,3,2,2,3
"22071",0,15,27,17,37,30,12,9,16
"22072",0,0,0,0,0,37,12,2,2
"22073",3,23,19,10,6,13,5,3,0
"22074",0,0,0,0,0,0,76,66,39
"22075",0,19,19,11,14,27,17,15,5
"22076",127,354,422,483,555,425,416,246,158
"22077",9,35,41,53,65,52,51,37,32
"22078",3,77,51,93,87,59,45,26,17
"22079",0,0,42,301,164,156,131,69,37
"22080",1,1,1,7,6,4,7,1,2
"22081",8,41,167,185,184,163,232,64,3
"22082",0,0,3,3,7,1,2,0,0
"22083",0,1,3,2,7,14,14,3,4
"22084",4,14,30,55,28,27,10,16,9
"22085",0,0,8,108,52,47,91,76,45
"22086",0,0,0,19,9,2,2,0,3
"22087",5,7,13,12,23,11,17,14,7
"22088",0,0,0,0,0,0,2,12,12
"22089",0,0,0,0,0,0,0,1,6
"22090",0,0,0,0,0,0,0,1,0
"22091",0,26,21,31,31,19,4,6,12
"22092",0,0,0,0,6,6,4,8,3
"22093",2,40,17,15,14,17,9,19,10
"22094",31,110,120,120,122,104,134,80,75
"22095",0,0,2,18,4,116,53,19,13
"22096",0,0,2,2,0,0,0,0,1
"22097",0,1,0,21,10,0,3,0,0
"22098",0,0,0,0,0,0,0,29,9
"22099",0,0,0,0,0,0,110,105,44
"22100",2,15,18,20,11,16,16,21,5
"22101",3,15,14,15,17,13,19,10,8
"22102",0,0,0,0,0,62,30,29,23
"22103",0,4,4,1,1,2,2,1,0
"22104",1,9,15,16,22,18,7,12,4
"22105",0,0,51,48,39,6,18,11,22
"22106",16,42,48,89,65,74,58,64,55
"22107",0,0,0,11,47,44,45,17,15
"22108",0,0,2,22,14,12,18,22,18
"22109",0,0,0,1,5,5,5,0,0
"22110",1,15,23,5,3,5,8,8,1
"22111",0,0,0,12,12,8,5,3,3
"22112",0,0,0,0,0,0,4,1,5
"22113",0,6,2,9,6,10,2,7,10
"22114",0,0,0,0,0,34,29,17,10
"22115",0,0,0,0,0,0,32,69,46
"22116",0,0,0,0,0,0,0,0,14
"22117",0,0,0,0,1,4,6,6,2
"22118",0,0,0,0,0,0,34,24,35
"22119",1,12,12,21,15,18,10,24,17
"22120",0,8,3,5,4,1,4,2,1
"22121",0,3,2,1,0,0,1,0,0
"22122",38,144,151,111,146,141,131,111,85
"22123",0,0,38,72,124,147,142,111,57
"22124",1,9,18,26,22,9,9,12,8
"22125",0,0,8,3,1,3,2,1,2
"22126",0,0,0,0,0,4,32,22,10
"22127",6,31,33,26,24,37,21,17,11
"22128",0,0,2,4,4,7,6,7,3
"22129",0,0,0,0,0,0,0,0,5
"22130",0,0,6,168,94,70,44,44,27
"22131",112,564,630,679,636,555,405,362,195
"22132",0,0,0,0,3,40,36,24,15
"22133",167,580,775,943,884,726,444,303,218
"22134",0,4,5,0,0,1,1,0,1
"22135",0,0,1,0,0,0,0,0,0
"22136",0,0,0,0,0,0,0,11,6
"22137",0,0,0,0,0,2,3,41,38
"22138",0,0,0,0,25,99,77,97,90
"22139",1,8,7,2,9,14,7,2,2
"22140",0,0,0,0,0,0,0,2,0
"22141",0,20,21,13,18,12,23,13,7
"22142",0,0,0,0,2,20,24,60,40
"22143",1,1,27,53,13,2,3,2,2
"22144",0,0,0,19,29,20,13,7,2
"22145",0,0,0,3,1,0,0,0,0
"22146",35,152,264,285,193,188,153,121,104
"22147",0,0,0,2,2,3,1,0,2
"22148",0,0,0,0,0,0,0,0,4
"22149",8,27,21,12,11,24,10,7,6
"22150",0,0,0,0,0,0,84,140,105
"22151",40,100,76,55,47,31,19,22,12
"22152",12,7,18,89,90,76,66,73,69
"22153",0,0,0,105,86,70,47,28,19
"22154",0,0,0,0,3,2,2,1,0
"22155",0,0,0,0,0,0,2,0,0
"22156",0,0,0,0,0,8,25,15,13
"22157",8,33,56,70,75,46,92,184,97
"22158",12,18,6,14,12,16,8,15,21
"22159",0,0,6,7,2,6,1,2,1
"22160",0,0,0,0,3,30,26,30,6
"22161",0,2,2,7,12,0,1,0,4
"22162",7,22,34,30,30,25,25,31,21
"22163",38,216,243,297,275,211,181,152,89
"22164",0,0,0,0,0,4,1,1,1
"22165",0,0,0,0,0,0,27,186,89
"22166",1,5,10,16,10,5,6,5,3
"22167",0,0,0,110,294,610,532,386,309
"22168",0,0,0,3,0,0,0,0,0
"22169",3,5,5,8,7,2,1,2,0
"22170",0,0,0,0,0,0,2,0,0
"22171",0,0,2,0,0,0,5,6,4
"22172",7,37,52,25,26,26,10,5,1
"22173",1,1,0,1,1,2,7,5,5
"22174",0,0,0,0,0,7,10,6,0
"22175",0,3,0,0,3,1,1,2,0
"22176",5,38,56,55,66,40,54,55,21
"22177",0,0,0,0,0,0,67,54,26
"22178",0,0,0,0,0,3,0,0,2
"22179",0,0,0,0,235,323,200,155,90
"22180",4,30,17,3,23,19,12,12,1
"22181",0,0,0,0,191,631,374,355,232
"22182",0,0,0,0,0,0,9,71,39
"22183",320,1619,2405,2423,2308,2500,2150,1902,1501
"22184",0,0,0,0,0,5,11,10,1
"22185",7,128,150,129,137,110,92,70,41
"22186",0,0,0,0,4,37,21,25,16
"22187",2,13,21,33,29,40,24,28,11
"22188",11,37,31,64,63,41,64,28,24
"22189",0,2,8,5,11,6,3,7,0
"22190",0,0,0,0,2,3,0,1,2
"22191",0,0,0,0,0,0,0,0,7
"22192",0,0,0,0,0,0,0,0,6
"22193",0,0,0,0,0,2,0,0,0
"22194",0,0,0,0,0,0,0,0,49
"22195",26,191,231,211,204,136,148,83,59
"22196",1,4,0,1,0,0,0,0,0
"22197",0,11,13,15,16,9,11,13,8
"22198",4,5,4,27,12,5,0,0,0
"22199",6,17,24,16,10,5,5,7,5
"22200",3,28,13,13,6,2,2,14,3
"22201",25,101,245,154,190,145,97,104,57
"22202",0,0,3,1,1,0,0,0,0
"22203",0,0,0,0,0,0,80,87,58
"22204",3,8,12,20,42,49,20,11,4
"22205",0,0,0,0,43,221,148,138,79
"22206",0,4,3,5,3,1,2,6,2
"22207",0,0,0,0,0,76,739,622,376
"22208",0,0,0,0,0,0,1,17,33
"22209",0,0,0,0,19,20,18,12,16
"22210",3,20,26,37,21,28,30,36,27
"22211",0,6,0,0,0,0,0,0,0
"22212",0,0,0,0,0,95,214,152,126
"22213",14,37,43,42,60,33,27,21,13
"22214",10,21,34,48,39,25,36,35,26
"22215",36,139,175,341,428,275,301,269,180
"22216",0,0,0,0,0,0,0,31,35
"22217",0,2,1,10,9,5,2,1,1
"22218",0,0,0,2,0,1,0,4,0
"22219",0,0,0,0,5,10,6,3,17
"22220",0,0,0,0,0,0,0,0,25
"22221",0,0,0,0,0,0,0,0,2
"22222",0,0,4,0,0,0,0,2,0
"22223",0,0,0,0,1,168,182,147,150
"22224",125,287,220,336,325,293,309,202,96
"22225",0,0,0,0,0,0,0,12,0
"22226",0,0,7,20,9,9,3,7,5
"22227",0,0,0,0,0,0,0,1,6
"22228",0,0,1,0,0,3,0,0,0
"22229",0,0,0,40,33,43,42,55,31
"22230",0,0,0,1,2,0,0,1,0
"22231",0,0,87,75,73,58,32,24,17
"22232",0,6,54,55,32,29,19,11,4
"22233",13,34,21,49,46,53,59,42,21
"22234",0,0,0,0,1,0,0,2,1
"22235",76,158,181,199,168,159,64,66,36
"22236",1033,3802,4229,3733,2563,2366,2037,1849,1178
"22237",0,0,0,10,23,19,26,13,0
"22238",0,83,218,363,194,216,207,121,123
"22239",0,0,0,194,442,356,272,204,195
"22240",2,5,4,6,3,2,0,2,1
"22241",0,0,0,0,0,0,0,1,21
"22242",110,535,574,722,558,540,487,320,212
"22243",0,0,0,0,2,1,3,1,2
"22244",20,85,172,358,268,141,78,67,44
"22245",0,0,0,0,0,0,0,3,1
"22246",0,0,0,0,0,0,55,84,55
"22247",0,0,0,0,0,0,0,0,10
"22248",0,9,15,16,50,9,7,7,5
"22249",0,1,0,1,2,0,0,0,1
"22250",0,0,0,2,8,11,5,7,0
"22251",2,12,5,16,17,17,12,10,11
"22252",1,7,4,3,1,1,0,0,0
"22253",0,0,0,0,0,0,0,2,4
"22254",0,0,0,0,0,0,2,6,0
"22255",0,0,0,0,0,0,0,0,20
"22256",0,0,290,692,826,955,616,301,200
"22257",6,27,63,56,87,102,87,100,56
"22258",8,15,45,17,30,24,23,29,28
"22259",1,10,6,32,27,16,13,13,6
"22260",0,0,0,2,2,0,0,1,1
"22261",0,7,1,3,1,5,4,6,9
"22262",0,0,0,0,0,0,6,6,8
"22263",0,0,0,0,5,6,7,1,1
"22264",4,14,28,33,22,31,29,27,8
"22265",0,0,0,0,18,23,24,21,13
"22266",2,61,171,257,266,413,527,429,315
"22267",0,5,2,3,0,2,0,0,0
"22268",2,5,5,16,28,36,31,59,21
"22269",0,0,0,0,0,0,0,0,41
"22270",0,0,3,6,2,1,0,1,3
"22271",0,0,0,0,0,0,0,0,2
"22272",0,0,0,0,0,11,58,44,21
"22273",0,0,0,0,0,1,7,1,3
"22274",0,0,0,0,0,0,0,46,78
"22275",0,3,6,12,12,5,7,2,2
"22276",0,0,26,48,42,43,30,43,22
"22277",0,0,0,0,0,0,2,3,0
"22278",0,0,1,0,4,3,5,2,1
"22279",0,2,0,5,20,6,3,1,2
"22280",2,3,4,5,11,32,29,13,19
"22281",34,91,112,140,85,101,72,95,67
"22282",0,0,2,5,3,1,2,1,0
"22283",0,3,7,36,8,4,3,2,5
"22284",10,49,97,89,137,126,131,136,74
"22285",4,21,21,36,58,47,48,64,19
"22286",1,47,92,49,44,38,43,43,25
"22287",0,0,20,46,79,29,26,17,17
"22288",10,35,35,68,59,73,72,69,0
"22289",0,0,0,0,0,0,0,0,97
"22290",2,16,28,17,4,2,1,1,2
"22291",4,7,18,12,14,14,9,9,5
