"","Checkin_day","Checkin_night"
"19639",55,156
"19640",45,131
"19641",34,14
"19642",101,1652
"19643",59,13
"19644",276,160
"19645",160,123
"19646",26,27
"19647",106,119
"19648",6,22
"19649",0,7
"19650",7,9
"19651",5,32
"19652",35,301
"19653",48,68
"19654",5,34
"19655",0,1
"19656",2,23
"19657",41,177
"19658",103,0
"19659",26,781
"19660",57,76
"19661",116,192
"19662",6,34
"19663",13,44
"19664",0,31
"19665",4,12
"19666",116,281
"19667",1,7
"19668",5,3
"19669",1,14
"19670",24,114
"19671",3,8
"19672",35,45
"19673",29,47
"19674",2,0
"19675",250,887
"19676",3,55
"19677",0,17
"19678",422,1643
"19679",46,663
"19680",217,1743
"19681",143,2419
"19682",1504,5819
"19683",17,83
"19684",15,82
"19685",93,424
"19686",10,3
"19687",11,65
"19688",8,107
"19689",37,571
"19690",18,78
"19691",0,6
"19692",3,11
"19693",2,1
"19694",284,40
"19695",162,330
"19696",3,24
"19697",8,16
"19698",2,3
"19699",269,372
"19700",19,180
"19701",12,11
"19702",7,19
"19703",80,283
"19704",32,59
"19705",10,65
"19706",8,12
"19707",1385,6113
"19708",92,98
"19709",7,45
"19710",47,93
"19711",9,6
"19712",14,89
"19713",29,809
"19714",0,3
"19715",36,83
"19716",121,213
"19717",4,36
"19718",3,23
"19719",520,166
"19720",19,42
"19721",83,138
"19722",2,7
"19723",30,248
"19724",20,77
"19725",5,36
"19726",48,25
"19727",1,7
"19728",0,4
"19729",12,0
"19730",30,524
"19731",25,21
"19732",60,57
"19733",0,2
"19734",14,1
"19735",3,3
"19736",61,471
"19737",186,295
"19738",6,52
"19739",741,318
"19740",180,1751
"19741",70,33
"19742",3,9
"19743",28,14
"19744",12,16
"19745",4,105
"19746",117,374
"19747",1,7
"19748",2,31
"19749",48,255
"19750",104,82
"19751",67,748
"19752",3,1
"19753",10,759
"19754",24,79
"19755",18,49
"19756",24,22
"19757",19,54
"19758",6,47
"19759",3,6
"19760",110,775
"19761",119,4
"19762",12,66
"19763",26,54
"19764",6,9
"19765",20,224
"19766",1,55
"19767",6,24
"19768",3,25
"19769",5,31
"19770",1,4
"19771",11,108
"19772",18,18
"19773",17,43
"19774",4,18
"19775",2,1
"19776",123,286
"19777",13,32
"19778",29,147
"19779",821,39
"19780",1,0
"19781",10,101
"19782",20,1130
"19783",1,1
"19784",22,282
"19785",38,366
"19786",5,2
"19787",517,505
"19788",109,845
"19789",145,2027
"19790",5,62
"19791",36,29
"19792",16,48
"19793",9,71
"19794",62,178
"19795",14,106
"19796",12,17
"19797",7,113
"19798",37,26
"19799",126,17
"19800",205,75
"19801",3,6
"19802",21,10
"19803",34,38
"19804",61,63
"19805",54,89
"19806",210,744
"19807",17,7
"19808",4,47
"19809",1,16
"19810",4,2
"19811",18,39
"19812",2,5
"19813",11,43
"19814",50,134
"19815",2,40
"19816",2,4
"19817",12,44
"19818",2,1
"19819",32,475
"19820",4,65
"19821",5,35
"19822",6,8
"19823",12,335
"19824",40,66
"19825",39,714
"19826",45,146
"19827",0,3
"19828",89,231
"19829",6,46
"19830",8,7
"19831",3,44
"19832",39,39
"19833",39,20
"19834",2,1
"19835",64,1437
"19836",131,51
"19837",25,55
"19838",53,62
"19839",27,194
"19840",29,14
"19841",0,2
"19842",56,417
"19843",38,24
"19844",36,326
"19845",18,55
"19846",51,83
"19847",284,1099
"19848",14,4
"19849",23,97
"19850",42,21
"19851",0,2
"19852",57,95
"19853",0,1
"19854",5,0
"19855",38,621
"19856",14,56
"19857",192,408
"19858",7,2
"19859",269,203
"19860",12,47
"19861",124,320
"19862",4,109
"19863",17,42
"19864",0,3
"19865",8,61
"19866",2,0
"19867",36,159
"19868",0,3
"19869",4,25
"19870",27,43
"19871",287,1677
"19872",3,4
"19873",49,67
"19874",44,576
"19875",22,237
"19876",12,2
"19877",16,44
"19878",24,70
"19879",0,7
"19880",11,9
"19881",10,74
"19882",13,87
"19883",21,96
"19884",18,637
"19885",3,9
"19886",333,215
"19887",27,238
"19888",1,2
"19889",131,52
"19890",39,16
"19891",69,212
"19892",45,635
"19893",1,0
"19894",1,0
"19895",25,171
"19896",8,16
"19897",142,228
"19898",9,74
"19899",37,11
"19900",5,17
"19901",12,94
"19902",5,2
"19903",18,563
"19904",32,144
"19905",1,2
"19906",0,2
"19907",30,16
"19908",26,45
"19909",1509,200
"19910",57,22
"19911",1,28
"19912",50,688
"19913",116,7
"19914",1,24
"19915",46,342
"19916",25,79
"19917",4,42
"19918",0,11
"19919",2,3
"19920",21,486
"19921",25,71
"19922",0,15
"19923",3,11
"19924",1,0
"19925",64,259
"19926",16,29
"19927",5,106
"19928",274,1919
"19929",11,110
"19930",11,26
"19931",27,28
"19932",15,192
"19933",207,1072
"19934",21,124
"19935",73,23
"19936",38,38
"19937",11,24
"19938",32,116
"19939",50,474
"19940",19,58
"19941",94,398
"19942",183,832
"19943",61,222
"19944",0,37
"19945",9,56
"19946",16,17
"19947",12,5
"19948",2,1
"19949",55,34
"19950",48,470
"19951",10,21
"19952",619,584
"19953",2,5
"19954",9,10
"19955",11,142
"19956",238,1143
"19957",9,155
"19958",3,60
"19959",0,8
"19960",210,1886
"19961",4,81
"19962",107,104
"19963",18,126
"19964",32,7
"19965",1,1
"19966",53,1960
"19967",33,13
"19968",2,10
"19969",127,192
"19970",326,708
"19971",23,61
"19972",18,1274
"19973",28,191
"19974",5,1
"19975",10,24
"19976",27,412
"19977",11,107
"19978",18,243
"19979",13,128
"19980",8,20
"19981",83,254
"19982",14,3
"19983",22,84
"19984",2,1
"19985",54,19
"19986",44,2
"19987",23,158
"19988",26,82
"19989",95,236
"19990",1431,923
"19991",1,114
"19992",39,28
"19993",33,53
"19994",6,25
"19995",129,53
"19996",2,16
"19997",4,5
"19998",17,20
"19999",8,14
"20000",47,96
"20001",5,37
"20002",11,73
"20003",24,92
"20004",2,3
"20005",160,491
"20006",12,28
"20007",101,205
"20008",326,152
"20009",69,14
"20010",12,19
"20011",77,1423
"20012",3,9
"20013",4,9
"20014",0,4
"20015",0,2
"20016",228,586
"20017",1,2
"20018",0,1
"20019",11,48
"20020",1,2
"20021",5,2
"20022",0,2
"20023",5,21
"20024",87,20
"20025",35,746
"20026",102,249
"20027",325,5
"20028",1,1
"20029",25,79
"20030",8,7
"20031",20,8
"20032",13,50
"20033",204,195
"20034",35,640
"20035",0,19
"20036",43,42
"20037",1,6
"20038",44,123
"20039",3,12
"20040",63,393
"20041",993,107
"20042",13,97
"20043",4,1
"20044",303,960
"20045",9,24
"20046",143,312
"20047",23,192
"20048",1,3
"20049",7,60
"20050",0,1
"20051",0,2
"20052",4,21
"20053",24,24
"20054",54,882
"20055",0,31
"20056",74,1302
"20057",19,7
"20058",2,0
"20059",1,13
"20060",11,14
"20061",23,155
"20062",54,165
"20063",9,29
"20064",1155,625
"20065",10,23
"20066",67,88
"20067",1,13
"20068",0,10
"20069",6,18
"20070",112,212
"20071",57,898
"20072",17,38
"20073",67,481
"20074",38,28
"20075",342,1746
"20076",4,17
"20077",1,2
"20078",2,2
"20079",4,7
"20080",14,4
"20081",42,64
"20082",22,607
"20083",7,29
"20084",32,42
"20085",131,209
"20086",5,37
"20087",1,4
"20088",7,0
"20089",28,16
"20090",28,591
"20091",42,169
"20092",28,131
"20093",4,6
"20094",65,1094
"20095",21,220
"20096",32,310
"20097",4,3
"20098",3,27
"20099",15,95
"20100",9,8
"20101",1,2
"20102",4,101
"20103",238,535
"20104",3,27
"20105",10,12
"20106",1,6
"20107",12,90
"20108",121,362
"20109",9,16
"20110",16,37
"20111",81,150
"20112",11,122
"20113",69,76
"20114",1122,52
"20115",0,9
"20116",175,120
"20117",9,10
"20118",490,1060
"20119",89,87
"20120",128,42
"20121",12,56
"20122",817,26
"20123",258,276
"20124",21,115
"20125",15,48
"20126",22,288
"20127",228,196
"20128",11,537
"20129",219,3683
"20130",5,10
"20131",134,218
"20132",305,110
"20133",72,993
"20134",29,2
"20135",510,141
"20136",19,116
"20137",41,342
"20138",305,869
"20139",9,11
"20140",30,2
"20141",1,0
"20142",131,571
"20143",169,413
"20144",2,29
"20145",58,220
"20146",10,23
"20147",4,87
"20148",8,18
"20149",12,34
"20150",0,3
"20151",8,32
"20152",4,4
"20153",37,6
"20154",828,4186
"20155",5,24
"20156",13,30
"20157",69,2
"20158",181,358
"20159",25,25
"20160",767,264
"20161",56,25
"20162",2,7
"20163",22,99
"20164",26,0
"20165",41,30
"20166",16,138
"20167",50,176
"20168",279,82
"20169",354,508
"20170",13,41
"20171",62,906
"20172",33,397
"20173",1,0
"20174",12,66
"20175",243,19
"20176",7,51
"20177",126,67
"20178",5,35
"20179",52,33
"20180",5,36
"20181",39,110
"20182",128,280
"20183",8,20
"20184",17,1
"20185",61,170
"20186",5,4
"20187",6,20
"20188",19,67
"20189",174,1170
"20190",6,38
"20191",74,86
"20192",402,1436
"20193",1,10
"20194",47,67
"20195",3,14
"20196",18,81
"20197",396,520
"20198",9,59
"20199",140,1259
"20200",88,513
"20201",12,60
"20202",16,32
"20203",583,1435
"20204",23,525
"20205",162,137
"20206",58,19
"20207",3,39
"20208",132,2372
"20209",162,3014
"20210",11,38
"20211",13,15
"20212",1,11
"20213",73,42
"20214",2,4
"20215",52,57
"20216",26,56
"20217",6,63
"20218",4,29
"20219",114,1599
"20220",15,30
"20221",136,242
"20222",3,9
"20223",18,35
"20224",5,6
"20225",3,15
"20226",33,17
"20227",14,481
"20228",119,90
"20229",9,25
"20230",1306,1532
"20231",36,383
"20232",5,21
"20233",11,151
"20234",576,24
"20235",14,46
"20236",52,257
"20237",33,36
"20238",0,7
"20239",24,33
"20240",30,199
"20241",5,24
"20242",57,46
"20243",1,4
"20244",35,197
"20245",8,699
"20246",0,8
"20247",321,137
"20248",18,32
"20249",21,568
"20250",0,44
"20251",61,278
"20252",0,2
"20253",284,90
"20254",4,22
"20255",4,18
"20256",81,213
"20257",479,3757
"20258",13,460
"20259",19,10
"20260",75,244
"20261",28,66
"20262",218,1837
"20263",1,3
"20264",8,40
"20265",3,24
"20266",1,1
"20267",1,0
"20268",18,10
"20269",96,1047
"20270",1,10
"20271",8,0
"20272",1,0
"20273",7,65
"20274",2,50
"20275",69,8
"20276",52,794
"20277",9,27
"20278",33,81
"20279",8,10
"20280",39,55
"20281",8,33
"20282",7,46
"20283",21,175
"20284",86,4165
"20285",10,65
"20286",138,587
"20287",33,27
"20288",216,910
"20289",148,254
"20290",6,10
"20291",310,984
"20292",2,3
"20293",2,50
"20294",10,22
"20295",81,181
"20296",28,263
"20297",24,43
"20298",51,14
"20299",97,164
"20300",1295,4673
"20301",15,2
"20302",114,157
"20303",1,8
"20304",2,5
"20305",12,9
"20306",24,86
"20307",58,381
"20308",4,10
"20309",36,16
"20310",13,28
"20311",3,12
"20312",20,114
"20313",17,2
"20314",171,1695
"20315",19,3
"20316",42,262
"20317",125,1338
"20318",9,2
"20319",24,6
"20320",3,58
"20321",17,22
"20322",18,108
"20323",3,4
"20324",5,16
"20325",186,2749
"20326",88,15
"20327",5,15
"20328",3,110
"20329",220,76
"20330",86,1280
"20331",0,2
"20332",58,1916
"20333",15,408
"20334",66,220
"20335",29,10
"20336",114,142
"20337",6,16
"20338",0,4
"20339",27,153
"20340",48,365
"20341",37,53
"20342",56,36
"20343",34,40
"20344",282,240
"20345",11,36
"20346",42,166
"20347",350,1056
"20348",4,3
"20349",96,182
"20350",11,280
"20351",150,52
"20352",14,30
"20353",54,67
"20354",46,354
"20355",19,96
"20356",6,30
"20357",409,2664
"20358",5,5
"20359",3,9
"20360",1,0
"20361",1,2
"20362",14,16
"20363",9,1
"20364",0,29
"20365",3,1
"20366",0,1
"20367",35,32
"20368",7,142
"20369",27,114
"20370",33,177
"20371",751,5838
"20372",188,879
"20373",141,4300
"20374",28,257
"20375",5,10
"20376",261,354
"20377",9,30
"20378",54,203
"20379",251,1871
"20380",23,15
"20381",37,53
"20382",2,10
"20383",7,92
"20384",1,1
"20385",80,1053
"20386",3,7
"20387",21,20
"20388",0,3
"20389",18,188
"20390",182,366
"20391",28,135
"20392",139,86
"20393",7,5
"20394",3,33
"20395",108,1248
"20396",76,305
"20397",100,2096
"20398",6,20
"20399",8,206
"20400",233,2113
"20401",13,146
"20402",115,351
"20403",116,291
"20404",4,4
"20405",5,160
"20406",12,236
"20407",3,5
"20408",22,291
"20409",3,10
"20410",13,53
"20411",1,4
"20412",47,206
"20413",18,128
"20414",146,393
"20415",12,38
"20416",67,545
"20417",12,9
"20418",53,87
"20419",213,143
"20420",65,778
"20421",1,2
"20422",67,86
"20423",25,287
"20424",0,8
"20425",0,17
"20426",37,6
"20427",74,262
"20428",341,3308
"20429",4,2
"20430",19,13
"20431",8,94
"20432",0,3
"20433",52,55
"20434",10,29
"20435",16,127
"20436",3,7
"20437",133,435
"20438",6,0
"20439",0,1
"20440",41,40
"20441",27,5
"20442",14,224
"20443",16,16
"20444",17,70
"20445",33,88
"20446",4,11
"20447",1,41
"20448",146,268
"20449",26,67
"20450",38,32
"20451",8,1
"20452",1,8
"20453",1,6
"20454",18,1
"20455",0,8
"20456",11,41
"20457",7,15
"20458",595,408
"20459",0,1
"20460",25,16
"20461",189,8
"20462",28,369
"20463",2,31
"20464",21,139
"20465",0,1
"20466",582,100
"20467",4,5
"20468",74,42
"20469",427,91
"20470",16,61
"20471",44,302
"20472",65,52
"20473",7,4
"20474",0,11
"20475",12,64
"20476",10,139
"20477",63,53
"20478",7,40
"20479",31,23
"20480",49,39
"20481",16,5
"20482",360,65
"20483",36,257
"20484",65,132
"20485",71,264
"20486",1,51
"20487",3,11
"20488",10,13
"20489",9,72
"20490",17,71
"20491",112,110
"20492",12,103
"20493",196,35
"20494",297,26
"20495",26,325
"20496",4,5
"20497",4,11
"20498",50,26
"20499",1,2
"20500",88,404
"20501",12,12
"20502",0,10
"20503",2,14
"20504",4,1
"20505",15,113
"20506",15,150
"20507",81,149
"20508",978,1169
"20509",22,191
"20510",4,17
"20511",44,47
"20512",3,2
"20513",19,52
"20514",13,24
"20515",29,613
"20516",131,299
"20517",3,0
"20518",2,5
"20519",324,69
"20520",2,8
"20521",0,8
"20522",4,37
"20523",0,7
"20524",83,207
"20525",1,2
"20526",137,752
"20527",343,280
"20528",660,291
"20529",1,75
"20530",78,242
"20531",3,29
"20532",72,1653
"20533",24,301
"20534",7,34
"20535",1,4
"20536",113,1467
"20537",36,50
"20538",99,18
"20539",12,180
"20540",4,2
"20541",2,3
"20542",0,1
"20543",166,375
"20544",236,5822
"20545",593,36
"20546",3,1
"20547",143,448
"20548",6,5
"20549",6,3
"20550",2,3
"20551",25,79
"20552",31,146
"20553",12,25
"20554",51,66
"20555",1,11
"20556",23,53
"20557",237,2936
"20558",20,132
"20559",16,618
"20560",73,674
"20561",1681,1760
"20562",205,3933
"20563",21,72
"20564",503,330
"20565",114,192
"20566",48,80
"20567",12,12
"20568",18,611
"20569",4,8
"20570",15,78
"20571",45,21
"20572",7,74
"20573",63,144
"20574",69,348
"20575",24,238
"20576",14,55
"20577",4,1
"20578",466,177
"20579",1,1
"20580",59,316
"20581",265,514
"20582",515,1389
"20583",8,37
"20584",5,21
"20585",12,115
"20586",7,15
"20587",37,122
"20588",8,80
"20589",9,82
"20590",0,3
"20591",11,43
"20592",33,42
"20593",9,109
"20594",143,780
"20595",8,20
"20596",9,19
"20597",1,8
"20598",231,359
"20599",11,32
"20600",16,221
"20601",25,216
"20602",1,73
"20603",67,230
"20604",24,121
"20605",90,5
"20606",3,7
"20607",0,1
"20608",15,102
"20609",1,2
"20610",67,84
"20611",17,117
"20612",6,5
"20613",19,522
"20614",24,137
"20615",0,4
"20616",75,1087
"20617",24,125
"20618",16,37
"20619",42,355
"20620",74,472
"20621",1,45
"20622",12,80
"20623",111,65
"20624",43,2025
"20625",1,1
"20626",4,3
"20627",25,97
"20628",34,55
"20629",15,296
"20630",171,2408
"20631",5,11
"20632",170,343
"20633",3,42
"20634",11,83
"20635",8,8
"20636",190,387
"20637",22,144
"20638",2,11
"20639",6,25
"20640",4,13
"20641",619,7439
"20642",28,23
"20643",320,33
"20644",3,31
"20645",2,1
"20646",3,3
"20647",47,347
"20648",11,35
"20649",13,26
"20650",46,499
"20651",2,51
"20652",24,30
"20653",0,6
"20654",5,30
"20655",55,112
"20656",185,318
"20657",11,82
"20658",351,1714
"20659",26,52
"20660",122,2595
"20661",109,1642
"20662",1,4
"20663",1,0
"20664",26,388
"20665",1,15
"20666",13,58
"20667",27,274
"20668",13,244
"20669",117,222
"20670",70,25
"20671",1,5
"20672",5,102
"20673",35,186
"20674",134,148
"20675",43,370
"20676",10,48
"20677",86,121
"20678",6,4
"20679",13,99
"20680",161,134
"20681",15,15
"20682",54,21
"20683",26,264
"20684",213,161
"20685",5,3
"20686",11,12
"20687",20,52
"20688",1,12
"20689",10,2
"20690",5,30
"20691",56,609
"20692",2,0
"20693",1,17
"20694",42,275
"20695",3,6
"20696",46,273
"20697",4,47
"20698",0,1
"20699",51,626
"20700",34,19
"20701",57,59
"20702",4,20
"20703",0,30
"20704",70,122
"20705",2,2
"20706",7,67
"20707",21,55
"20708",8,16
"20709",4,57
"20710",16,174
"20711",249,114
"20712",21,159
"20713",8,44
"20714",28,217
"20715",8,10
"20716",67,136
"20717",19,6
"20718",20,277
"20719",24,7
"20720",5,14
"20721",73,1763
"20722",47,1096
"20723",57,1263
"20724",42,1532
"20725",61,36
"20726",24,12
"20727",104,269
"20728",1,27
"20729",1,2
"20730",17,32
"20731",12,17
"20732",507,3073
"20733",87,993
"20734",0,1
"20735",23,60
"20736",0,10
"20737",2,10
"20738",5,110
"20739",30,9
"20740",6,5
"20741",76,178
"20742",104,242
"20743",20,429
"20744",4,191
"20745",13,40
"20746",8,1
"20747",10,148
"20748",12,221
"20749",5,0
"20750",483,230
"20751",27,6
"20752",17,81
"20753",60,100
"20754",78,194
"20755",12,26
"20756",5,47
"20757",122,351
"20758",22,237
"20759",0,6
"20760",31,188
"20761",115,535
"20762",64,18
"20763",18,28
"20764",3,22
"20765",45,208
"20766",3,31
"20767",13,27
"20768",13,211
"20769",281,87
"20770",142,584
"20771",3452,1736
"20772",0,22
"20773",62,152
"20774",46,69
"20775",13,100
"20776",214,265
"20777",148,478
"20778",70,55
"20779",5,2
"20780",24,10
"20781",3,2
"20782",26,238
"20783",5,7
"20784",1466,1227
"20785",9,14
"20786",98,290
"20787",1,10
"20788",238,335
"20789",8,20
"20790",52,313
"20791",10,0
"20792",138,271
"20793",29,72
"20794",58,222
"20795",3,26
"20796",49,443
"20797",46,210
"20798",99,1499
"20799",21,56
"20800",5,23
"20801",902,1012
"20802",3,3
"20803",14,23
"20804",92,334
"20805",34,17
"20806",13,103
"20807",8,30
"20808",60,455
"20809",19,734
"20810",44,44
"20811",8,33
"20812",9,84
"20813",182,990
"20814",60,17
"20815",27,629
"20816",41,425
"20817",0,1
"20818",97,120
"20819",24,13
"20820",0,2
"20821",0,3
"20822",481,4504
"20823",126,398
"20824",182,736
"20825",89,21
"20826",0,7
"20827",5,24
"20828",7,8
"20829",66,20
"20830",3,1
"20831",117,30
"20832",108,398
"20833",12,69
"20834",162,194
"20835",113,498
"20836",32,11
"20837",6,178
"20838",58,42
"20839",54,386
"20840",0,14
"20841",49,74
"20842",13,40
"20843",60,115
"20844",63,84
"20845",8,70
"20846",10,48
"20847",20,124
"20848",5,2
"20849",79,141
"20850",3,2
"20851",0,2
"20852",84,248
"20853",0,1
"20854",48,139
"20855",11,167
"20856",178,70
"20857",0,13
"20858",26,47
"20859",21,74
"20860",5,27
"20861",99,274
"20862",16,39
"20863",15,67
"20864",4,123
"20865",19,24
"20866",32,74
"20867",19,28
"20868",3,44
"20869",0,1
"20870",5,32
"20871",45,39
"20872",10,57
"20873",0,3
"20874",4,28
"20875",1,10
"20876",28,44
"20877",9,62
"20878",2,4
"20879",4,13
"20880",9,6
"20881",1,1
"20882",0,29
"20883",18,986
"20884",241,263
"20885",62,828
"20886",4,11
"20887",105,33
"20888",11,48
"20889",5,35
"20890",65,255
"20891",0,2
"20892",23,39
"20893",51,9
"20894",32,31
"20895",3,6
"20896",14,96
"20897",140,88
"20898",60,160
"20899",4,0
